TrialOrder,TrialID,AngleResponse,AngleCorr,AngError,Start,End,RT,ID,AngErrorAbs
9,2,53.90171,-49.85279,103.7545, Wheelbarrow, Stove,28.25658,413,103.7545
6,3,-40.39989,-36.09407,-4.305819999999997, Mailbox, Piano,28.52335,413,4.305819999999997
16,4,112.6033,-2.913495,115.516795, Harp, Piano,20.63379,413,115.516795
1,5,-137.4896,-121.5305,-15.959099999999992, Bookshelf, Table,46.35487,413,15.959099999999992
2,6,50.3767,24.73069,25.64601, Chair, Table,18.365,413,25.64601
3,7,-150.7086,-156.2066,5.498000000000019, Trashcan, Plant,23.80289,413,5.498000000000019
14,8,128.3866,108.8188,19.56779999999999, Harp, Plant,15.87973,413,19.56779999999999
11,9,158.4481,151.2295,7.218600000000009, Stove, Bookshelf,9.157532,413,7.218600000000009
21,10,-179.0608,-155.7204,-23.34039999999999, Plant, Bookshelf,37.84775,413,23.34039999999999
12,11,-18.12189,10.1685,-28.29039, Telescope, Trashcan,7.372742,413,28.29039
19,12,-36.48602,-13.0517,-23.434320000000003, Table, Trashcan,9.140808,413,23.434320000000003
13,13,161.1839,156.9717,4.212199999999996, Well, Telescope,45.62085,413,4.212199999999996
23,14,23.24101,0.0,23.24101, Wheelbarrow, Telescope,39.73273,413,23.24101
10,15,-59.16874,-20.9935,-38.17524, Mailbox, Wheelbarrow,17.38095,413,38.17524
4,16,-40.25952,-141.7693,101.50977999999998, Plant, Wheelbarrow,22.23507,413,101.50977999999998
15,17,137.7029,146.6573,-8.954399999999993, Stove, Harp,22.6351,413,8.954399999999993
22,18,-168.8112,-4.299151,-164.51204900000002, Telescope, Harp,20.68365,413,164.51204900000002
17,19,-39.62659,-47.17128,7.544690000000003, Table, Well,16.7471,413,7.544690000000003
20,20,-89.46118,8.961795,-98.422975, Piano, Well,30.00803,413,98.422975
5,21,-158.7694,-146.2155,-12.5539, Trashcan, Mailbox,21.05065,413,12.5539
7,22,-36.73282,-51.54441,14.811590000000002, Bookshelf, Mailbox,31.12556,413,14.811590000000002
8,23,-157.0403,-10.49368,-146.54662, Piano, Chair,36.04631,413,146.54662
24,24,-9.642653,-125.6807,116.038047, Trashcan, Chair,21.70129,413,116.038047
8,1,59.28109,139.8627,-80.58160999999998, Well, Stove,23.88631,415,80.58160999999998
24,2,-13.73625,-49.85279,36.11654, Wheelbarrow, Stove,24.70337,415,36.11654
17,3,36.14411,-36.09407,72.23818, Mailbox, Piano,15.57941,415,72.23818
6,4,-8.861887,-2.913495,-5.948391999999999, Harp, Piano,32.42645,415,5.948391999999999
21,5,-9.335005,-121.5305,112.195495, Bookshelf, Table,28.99054,415,112.195495
3,6,15.29859,24.73069,-9.432099999999998, Chair, Table,22.33472,415,9.432099999999998
15,7,34.45676,-156.2066,190.66336, Trashcan, Plant,15.74612,415,169.33664
9,8,59.03624,108.8188,-49.78256, Harp, Plant,43.96967,415,49.78256
10,9,-113.806,151.2295,-265.0355, Stove, Bookshelf,46.33795,415,94.96449999999999
11,10,-26.45092,-155.7204,129.26948000000002, Plant, Bookshelf,9.62439,415,129.26948000000002
2,11,-47.57915,10.1685,-57.74765, Telescope, Trashcan,21.40104,415,57.74765
7,12,-17.84276,-13.0517,-4.791059999999998, Table, Trashcan,36.29659,415,4.791059999999998
4,13,-177.7973,156.9717,-334.769, Well, Telescope,22.31879,415,25.230999999999995
20,14,33.21947,0.0,33.21947, Wheelbarrow, Telescope,36.41339,415,33.21947
14,15,-20.4692,-20.9935,0.5243000000000002, Mailbox, Wheelbarrow,21.00061,415,0.5243000000000002
23,16,-15.7642,-141.7693,126.00509999999998, Plant, Wheelbarrow,20.13324,415,126.00509999999998
5,17,-152.0108,146.6573,-298.6681, Stove, Harp,23.51921,415,61.33190000000002
19,18,-14.3936,-4.299151,-10.094449, Telescope, Harp,24.80353,415,10.094449
12,19,-44.03445,-47.17128,3.136830000000004, Table, Well,56.51334,415,3.136830000000004
18,20,-47.92247,8.961795,-56.884265, Piano, Well,18.83228,415,56.884265
1,21,48.23252,-146.2155,194.44802, Trashcan, Mailbox,77.06337,415,165.55198
16,22,57.65254,-51.54441,109.19695, Bookshelf, Mailbox,46.45502,415,109.19695
13,23,125.8698,-10.49368,136.36348, Piano, Chair,51.92596,415,136.36348
22,24,12.71658,-125.6807,138.39728, Trashcan, Chair,25.98804,415,138.39728
8,1,-110.9426,139.8627,-250.8053, Well, Stove,17.89781,414,109.19470000000001
3,2,170.7645,-49.85279,220.61729, Wheelbarrow, Stove,40.3,414,139.38271
19,3,19.32317,-36.09407,55.41724000000001, Mailbox, Piano,14.27856,414,55.41724000000001
10,4,125.2867,-2.913495,128.200195, Harp, Piano,55.69594,414,128.200195
6,5,167.5417,-121.5305,289.0722, Bookshelf, Table,14.24478,414,70.92779999999999
11,6,68.30489,24.73069,43.574200000000005, Chair, Table,7.30603,414,43.574200000000005
20,7,-164.3318,-156.2066,-8.125199999999978, Trashcan, Plant,25.22089,414,8.125199999999978
18,8,136.0809,108.8188,27.262100000000014, Harp, Plant,19.16556,414,27.262100000000014
13,9,-145.8855,151.2295,-297.115, Stove, Bookshelf,38.96545,414,62.88499999999999
21,10,142.9072,-155.7204,298.62760000000003, Plant, Bookshelf,31.24228,414,61.37239999999997
14,11,-19.359,10.1685,-29.527500000000003, Telescope, Trashcan,13.97797,414,29.527500000000003
17,12,158.6821,-13.0517,171.7338, Table, Trashcan,10.65881,414,171.7338
24,13,62.91253,156.9717,-94.05917, Well, Telescope,21.98486,414,94.05917
7,14,164.6116,0.0,164.6116, Wheelbarrow, Telescope,41.5175,414,164.6116
22,15,149.5066,-20.9935,170.5001, Mailbox, Wheelbarrow,19.64948,414,170.5001
12,16,-157.6714,-141.7693,-15.90210000000002, Plant, Wheelbarrow,17.83127,414,15.90210000000002
2,17,162.5042,146.6573,15.846900000000003, Stove, Harp,9.74123,414,15.846900000000003
1,18,-24.22772,-4.299151,-19.928569000000003, Telescope, Harp,25.97137,414,19.928569000000003
9,19,-4.573931,-47.17128,42.597349, Table, Well,21.45108,414,42.597349
15,20,-45.70722,8.961795,-54.669015, Piano, Well,13.51123,414,54.669015
23,21,159.1714,-146.2155,305.3869, Trashcan, Mailbox,20.31665,414,54.613099999999974
5,22,-135.7253,-51.54441,-84.18089, Bookshelf, Mailbox,42.75198,414,84.18089
4,23,-94.66685,-10.49368,-84.17317, Piano, Chair,12.76043,414,84.17317
16,24,-50.52757,-125.6807,75.15313, Trashcan, Chair,26.57172,414,75.15313
9,1,45.42128,139.8627,-94.44142, Well, Stove,17.68155,417,94.44142
18,2,37.13394,-49.85279,86.98673, Wheelbarrow, Stove,25.97107,417,86.98673
22,3,99.31931,-36.09407,135.41338000000002, Mailbox, Piano,11.07562,417,135.41338000000002
2,4,-174.5962,-2.913495,-171.682705, Harp, Piano,17.69799,417,171.682705
6,5,121.7903,-121.5305,243.3208, Bookshelf, Table,11.3931,417,116.67920000000001
5,6,-81.51839,24.73069,-106.24908, Chair, Table,12.49321,417,106.24908
23,7,100.6539,-156.2066,256.8605, Trashcan, Plant,30.87552,417,103.1395
4,8,-140.2854,108.8188,-249.1042, Harp, Plant,20.51711,417,110.89580000000001
8,9,-107.6761,151.2295,-258.9056, Stove, Bookshelf,26.38835,417,101.09440000000001
16,10,33.62766,-155.7204,189.34806, Plant, Bookshelf,38.76508,417,170.65194
1,11,54.81615,10.1685,44.64765, Telescope, Trashcan,76.56291,417,44.64765
14,12,61.80871,-13.0517,74.86041, Table, Trashcan,11.42603,417,74.86041
15,13,-50.90619,156.9717,-207.87789, Well, Telescope,23.5694,417,152.12211
24,14,-81.92678,0.0,-81.92678, Wheelbarrow, Telescope,16.71368,417,81.92678
13,15,-55.00797,-20.9935,-34.01447, Mailbox, Wheelbarrow,20.38318,417,34.01447
11,16,-54.76456,-141.7693,87.00473999999998, Plant, Wheelbarrow,10.92586,417,87.00473999999998
17,17,-21.39982,146.6573,-168.05712, Stove, Harp,23.36938,417,168.05712
20,18,-77.4302,-4.299151,-73.131049, Telescope, Harp,28.63971,417,73.131049
7,19,-149.5143,-47.17128,-102.34302, Table, Well,13.02708,417,102.34302
19,20,100.7263,8.961795,91.764505, Piano, Well,9.758423,417,91.764505
21,21,-136.9183,-146.2155,9.297200000000004, Trashcan, Mailbox,10.65906,417,9.297200000000004
10,22,131.7675,-51.54441,183.31191, Bookshelf, Mailbox,20.74979,417,176.68809
12,23,38.33868,-10.49368,48.83236, Piano, Chair,15.14612,417,48.83236
3,24,104.9667,-125.6807,230.6474, Trashcan, Chair,22.4516,417,129.3526
8,1,72.20876,139.8627,-67.65393999999999, Well, Stove,30.2579,418,67.65393999999999
5,2,-23.68605,-49.85279,26.16674, Wheelbarrow, Stove,44.5029,418,26.16674
19,3,-134.4646,-36.09407,-98.37053, Mailbox, Piano,27.58954,418,98.37053
3,4,-28.54803,-2.913495,-25.634535, Harp, Piano,43.45215,418,25.634535
7,5,-82.55629,-121.5305,38.97421, Bookshelf, Table,15.49643,418,38.97421
13,6,52.12501,24.73069,27.394320000000004, Chair, Table,46.07123,418,27.394320000000004
6,7,35.25002,-156.2066,191.45662, Trashcan, Plant,58.96512,418,168.54338
24,8,-58.73629,108.8188,-167.55509, Harp, Plant,10.64221,418,167.55509
15,9,90.0,151.2295,-61.2295, Stove, Bookshelf,16.89703,418,61.2295
10,10,-152.1027,-155.7204,3.6177000000000135, Plant, Bookshelf,22.61847,418,3.6177000000000135
23,11,-58.73629,10.1685,-68.90478999999999, Telescope, Trashcan,50.29126,418,68.90478999999999
1,12,-32.47118,-13.0517,-19.41948, Table, Trashcan,103.1514,418,19.41948
16,13,56.40872,156.9717,-100.56298, Well, Telescope,15.1958,418,100.56298
20,14,41.32944,0.0,41.32944, Wheelbarrow, Telescope,32.8103,418,41.32944
4,15,-67.67135,-20.9935,-46.67785000000001, Mailbox, Wheelbarrow,74.92877,418,46.67785000000001
2,16,-179.7216,-141.7693,-37.95230000000001, Plant, Wheelbarrow,42.48509,418,37.95230000000001
21,17,124.1918,146.6573,-22.46549999999999, Stove, Harp,20.31665,418,22.46549999999999
14,18,-129.3693,-4.299151,-125.070149, Telescope, Harp,16.01324,418,125.070149
22,19,129.8056,-47.17128,176.97688, Table, Well,14.66211,418,176.97688
11,20,-150.373,8.961795,-159.334795, Piano, Well,33.19409,418,159.334795
18,21,-59.38465,-146.2155,86.83085, Trashcan, Mailbox,29.04041,418,86.83085
17,22,52.2921,-51.54441,103.83651, Bookshelf, Mailbox,55.06201,418,103.83651
9,23,140.2774,-10.49368,150.77108, Piano, Chair,18.16489,418,150.77108
12,24,-121.2551,-125.6807,4.425600000000003, Trashcan, Chair,22.86874,418,4.425600000000003
1,15,-36.76191,-20.9935,-15.76841, Mailbox, Wheelbarrow,46.97205,419,15.76841
2,3,-37.74681,-36.09407,-1.65274, Mailbox, Piano,27.68933,419,1.65274
3,1,135.8185,139.8627,-4.044205, Well, Stove,17.91455,419,4.044205
4,10,-156.5014,-155.7204,-0.7809906, Plant, Bookshelf,21.85132,419,0.7809906
5,4,-0.2853053,-2.913495,2.628189, Harp, Piano,16.29688,419,2.628189
6,11,-7.020795,10.1685,-17.1893, Telescope, Trashcan,23.16907,419,17.1893
7,9,152.0329,151.2295,0.80336, Stove, Bookshelf,17.69763,419,0.80336
8,6,17.82974,24.73069,-6.900944, Chair, Table,13.29443,419,6.900944
9,19,-34.90894,-47.17128,12.26234, Table, Well,17.46423,419,12.26234
10,17,142.3806,146.6573,-4.276611, Stove, Harp,11.65967,419,4.276611
11,23,-13.59096,-10.49368,-3.097276, Piano, Chair,14.82886,419,3.097276
12,22,-25.05403,-51.54441,26.49039, Bookshelf, Mailbox,22.75208,419,26.49039
13,12,-33.07682,-13.0517,-20.02512, Table, Trashcan,26.47156,419,20.02512
14,13,162.1399,156.9717,5.168198, Well, Telescope,14.91235,419,5.168198
15,2,-29.16762,-49.85279,20.68517, Wheelbarrow, Stove,26.9054,419,20.68517
16,7,-138.8141,-156.2066,17.39253, Trashcan, Plant,14.8125,419,17.39253
17,14,-13.54795,0.0,-13.54795, Wheelbarrow, Telescope,25.03687,419,13.54795
18,8,-169.3508,108.8188,-278.1696, Harp, Plant,14.46191,419,81.8304
19,24,-110.9426,-125.6807,14.73811, Trashcan, Chair,14.16138,419,14.73811
20,20,22.02728,8.961795,13.06548, Piano, Well,11.84326,419,13.06548
21,18,-2.51684,-4.299151,1.782312, Telescope, Harp,15.24609,419,1.782312
22,21,-116.1468,-146.2155,30.06873, Trashcan, Mailbox,12.02637,419,30.06873
23,16,-135.339,-141.7693,6.430298, Plant, Wheelbarrow,14.02832,419,6.430298
24,5,-92.09528,-121.5305,29.43525, Bookshelf, Table,9.357422,419,29.43525
1,8,65.14075,108.8188,-43.67806, Harp, Plant,22.58521,420,43.67806
2,7,-167.7995,-156.2066,-11.59296, Trashcan, Plant,8.006592,420,11.59296
3,17,-46.63658,146.6573,-193.2938, Stove, Harp,16.74707,420,166.7062
4,1,84.84991,139.8627,-55.01275, Well, Stove,23.23584,420,55.01275
5,9,-121.6378,151.2295,-272.8673, Stove, Bookshelf,15.07886,420,87.1327
6,6,55.86724,24.73069,31.13655, Chair, Table,15.2959,420,31.13655
7,2,139.6107,-49.85279,189.4634, Wheelbarrow, Stove,19.63281,420,170.5366
8,22,147.2445,-51.54441,198.789, Bookshelf, Mailbox,14.46191,420,161.211
9,10,-11.83158,-155.7204,143.8889, Plant, Bookshelf,9.140869,420,143.8889
10,11,0.0,10.1685,-10.1685, Telescope, Trashcan,7.205811,420,10.1685
11,23,-57.38846,-10.49368,-46.89478, Piano, Chair,10.42529,420,46.89478
12,20,41.78051,8.961795,32.81871, Piano, Well,3.653076,420,32.81871
13,21,-28.82435,-146.2155,117.3912, Trashcan, Mailbox,30.5918,420,117.3912
14,5,25.82895,-121.5305,147.3595, Bookshelf, Table,8.640381,420,147.3595
15,15,-88.49255,-20.9935,-67.49905, Mailbox, Wheelbarrow,4.954102,420,67.49905
16,4,14.15548,-2.913495,17.06898, Harp, Piano,9.741211,420,17.06898
17,18,-142.3904,-4.299151,-138.0912, Telescope, Harp,8.490479,420,138.0912
18,14,161.301,0.0,161.301, Wheelbarrow, Telescope,5.387451,420,161.301
19,3,158.587,-36.09407,194.6811, Mailbox, Piano,16.79736,420,165.3189
20,12,0.0,-13.0517,13.0517, Table, Trashcan,10.79224,420,13.0517
21,19,-37.73887,-47.17128,9.432407, Table, Well,3.152344,420,9.432407
22,13,43.9806,156.9717,-112.9911, Well, Telescope,4.587158,420,112.9911
23,24,149.0362,-125.6807,274.7169, Trashcan, Chair,10.24194,420,85.28309999999999
24,16,35.24206,-141.7693,177.0114, Plant, Wheelbarrow,5.887939,420,177.0114
16,1,42.90987,139.8627,-96.95283, Well, Stove,10.25851,425,96.95283
24,2,76.0771,-49.85279,125.92989, Wheelbarrow, Stove,12.32684,425,125.92989
20,3,40.78582,-36.09407,76.87989, Mailbox, Piano,25.13718,425,76.87989
10,4,144.8458,-2.913495,147.759295, Harp, Piano,36.64648,425,147.759295
3,5,35.83768,-121.5305,157.36818, Bookshelf, Table,39.01518,425,157.36818
2,6,-69.38181,24.73069,-94.1125, Chair, Table,35.64588,425,94.1125
5,7,11.64598,-156.2066,167.85258000000002, Trashcan, Plant,17.99803,425,167.85258000000002
13,8,-150.5725,108.8188,-259.3913, Harp, Plant,39.48245,425,100.6087
9,9,166.1345,151.2295,14.905, Stove, Bookshelf,24.82047,425,14.905
1,10,-42.38426,-155.7204,113.33614, Plant, Bookshelf,32.77731,425,113.33614
7,11,-86.0321,10.1685,-96.2006, Telescope, Trashcan,21.95149,425,96.2006
18,12,32.9938,-13.0517,46.0455, Table, Trashcan,21.90118,425,46.0455
12,13,145.2109,156.9717,-11.760799999999987, Well, Telescope,12.64383,425,11.760799999999987
17,14,-74.7167,0.0,-74.7167, Wheelbarrow, Telescope,12.61038,425,74.7167
15,15,35.48578,-20.9935,56.47928, Mailbox, Wheelbarrow,13.21069,425,56.47928
11,16,-124.0133,-141.7693,17.755999999999986, Plant, Wheelbarrow,30.64212,425,17.755999999999986
21,17,-145.1755,146.6573,-291.8328, Stove, Harp,13.36105,425,68.16719999999998
6,18,11.64598,-4.299151,15.945131, Telescope, Harp,1.43454,425,15.945131
22,19,57.37085,-47.17128,104.54213, Table, Well,7.656311,425,104.54213
8,20,-122.0674,8.961795,-131.02919500000002, Piano, Well,11.84297,425,131.02919500000002
4,21,36.58533,-146.2155,182.80083, Trashcan, Mailbox,23.71983,425,177.19917
14,22,151.8214,-51.54441,203.36581, Bookshelf, Mailbox,14.71219,425,156.63419
23,23,133.9678,-10.49368,144.46148000000002, Piano, Chair,12.21002,425,144.46148000000002
19,24,-50.55997,-125.6807,75.12073000000001, Trashcan, Chair,9.574707,425,75.12073000000001
18,1,-40.46222,139.8627,-180.32492, Well, Stove,9.174255,426,179.67508
2,2,101.1006,-49.85279,150.95339, Wheelbarrow, Stove,9.741287,426,150.95339
14,3,-128.4001,-36.09407,-92.30603, Mailbox, Piano,5.354416,426,92.30603
12,4,-178.7546,-2.913495,-175.841105, Harp, Piano,5.504486,426,175.841105
5,5,136.4522,-121.5305,257.9827, Bookshelf, Table,8.523689,426,102.01729999999998
19,6,121.316,24.73069,96.58531, Chair, Table,6.155106,426,96.58531
15,7,138.8141,-156.2066,295.02070000000003, Trashcan, Plant,13.66168,426,64.97929999999997
24,8,90.91422,108.8188,-17.904579999999996, Harp, Plant,4.353607,426,17.904579999999996
6,9,122.4326,151.2295,-28.796900000000008, Stove, Bookshelf,5.738106,426,28.796900000000008
3,10,139.2142,-155.7204,294.93460000000005, Plant, Bookshelf,9.074097,426,65.06539999999995
22,11,-120.3501,10.1685,-130.5186, Telescope, Trashcan,9.274857,426,130.5186
17,12,159.1022,-13.0517,172.15390000000002, Table, Trashcan,6.338486,426,172.15390000000002
16,13,-142.9733,156.9717,-299.945, Well, Telescope,5.871063,426,60.05500000000001
10,14,126.6213,0.0,126.6213, Wheelbarrow, Telescope,4.670425,426,126.6213
23,15,-116.7127,-20.9935,-95.7192, Mailbox, Wheelbarrow,5.837479,426,95.7192
1,16,-152.8696,-141.7693,-11.100300000000004, Plant, Wheelbarrow,25.85465,426,11.100300000000004
4,17,104.4847,146.6573,-42.17259999999999, Stove, Harp,7.005753,426,42.17259999999999
13,18,130.4347,-4.299151,134.733851, Telescope, Harp,17.73128,426,134.733851
8,19,151.3611,-47.17128,198.53238, Table, Well,16.43024,426,161.46762
21,20,-160.56,8.961795,-169.521795, Piano, Well,4.820602,426,169.521795
11,21,-116.7788,-146.2155,29.436699999999988, Trashcan, Mailbox,7.706467,426,29.436699999999988
7,22,-60.87117,-51.54441,-9.32676, Bookshelf, Mailbox,9.391029,426,9.32676
20,23,138.3109,-10.49368,148.80458000000002, Piano, Chair,10.02484,426,148.80458000000002
9,24,173.1573,-125.6807,298.838, Trashcan, Chair,4.620361,426,61.16199999999998
8,1,64.90062,139.8627,-74.96207999999999, Well, Stove,3.969963,427,74.96207999999999
21,2,-47.27243,-49.85279,2.580359999999999, Wheelbarrow, Stove,16.02962,427,2.580359999999999
2,3,-70.55995,-36.09407,-34.46588, Mailbox, Piano,15.57936,427,34.46588
18,4,35.09583,-2.913495,38.009325, Harp, Piano,10.20836,427,38.009325
1,5,58.58599,-121.5305,180.11649, Bookshelf, Table,14.12843,427,179.88351
14,6,43.24061,24.73069,18.50992, Chair, Table,6.738838,427,18.50992
20,7,47.95078,-156.2066,204.15738, Trashcan, Plant,13.61156,427,155.84262
22,8,135.0,108.8188,26.181200000000004, Harp, Plant,6.772232,427,26.181200000000004
3,9,-113.7026,151.2295,-264.9321, Stove, Bookshelf,8.473625,427,95.06790000000001
12,10,-90.67404,-155.7204,65.04636, Plant, Bookshelf,8.57373,427,65.04636
13,11,-66.88235,10.1685,-77.05085, Telescope, Trashcan,17.14735,427,77.05085
24,12,-48.20201,-13.0517,-35.150310000000005, Table, Trashcan,6.738861,427,35.150310000000005
7,13,135.7345,156.9717,-21.2372, Well, Telescope,6.705475,427,21.2372
4,14,94.88276,0.0,94.88276, Wheelbarrow, Telescope,6.638916,427,94.88276
5,15,-122.8164,-20.9935,-101.8229, Mailbox, Wheelbarrow,7.822983,427,101.8229
19,16,-112.3663,-141.7693,29.40299999999999, Plant, Wheelbarrow,5.487549,427,29.40299999999999
11,17,-146.3988,146.6573,-293.0561, Stove, Harp,3.653053,427,66.94389999999999
6,18,-100.7459,-4.299151,-96.446749, Telescope, Harp,3.619717,427,96.446749
17,19,-120.3902,-47.17128,-73.21892, Table, Well,6.472046,427,73.21892
15,20,-124.3302,8.961795,-133.291995, Piano, Well,8.924179,427,133.291995
23,21,138.3468,-146.2155,284.5623, Trashcan, Mailbox,5.454636,427,75.4377
16,22,147.2005,-51.54441,198.74491, Bookshelf, Mailbox,12.61024,427,161.25509
9,23,-74.19745,-10.49368,-63.703770000000006, Piano, Chair,7.856361,427,63.703770000000006
10,24,-145.2912,-125.6807,-19.6105, Trashcan, Chair,5.454514,427,19.6105
6,1,138.2777,139.8627,-1.5849999999999795, Well, Stove,26.78857,428,1.5849999999999795
22,2,-24.69157,-49.85279,25.16122, Wheelbarrow, Stove,7.322632,428,25.16122
13,3,-24.44396,-36.09407,11.650110000000002, Mailbox, Piano,7.639557,428,11.650110000000002
21,4,5.882432,-2.913495,8.795926999999999, Harp, Piano,11.3429,428,8.795926999999999
24,5,-96.58196,-121.5305,24.94854000000001, Bookshelf, Table,26.4718,428,24.94854000000001
14,6,9.950622,24.73069,-14.780068, Chair, Table,21.45096,428,14.780068
4,7,-162.4745,-156.2066,-6.267899999999997, Trashcan, Plant,14.61197,428,6.267899999999997
11,8,90.6296,108.8188,-18.1892, Harp, Plant,19.79987,428,18.1892
1,9,154.4626,151.2295,3.2331000000000074, Stove, Bookshelf,20.48343,428,3.2331000000000074
3,10,-129.5881,-155.7204,26.13230000000001, Plant, Bookshelf,27.15564,428,26.13230000000001
18,11,8.392928,10.1685,-1.7755720000000004, Telescope, Trashcan,16.29694,428,1.7755720000000004
15,12,-12.47909,-13.0517,0.572610000000001, Table, Trashcan,8.657104,428,0.572610000000001
23,13,148.9027,156.9717,-8.068999999999988, Well, Telescope,30.32495,428,8.068999999999988
9,14,-11.39216,0.0,-11.39216, Wheelbarrow, Telescope,18.2485,428,11.39216
10,15,8.777828,-20.9935,29.771328, Mailbox, Wheelbarrow,32.27646,428,29.771328
7,16,-155.9892,-141.7693,-14.219900000000024, Plant, Wheelbarrow,12.34375,428,14.219900000000024
20,17,144.8336,146.6573,-1.8237000000000023, Stove, Harp,37.29706,428,1.8237000000000023
5,18,-8.202361,-4.299151,-3.90321, Telescope, Harp,17.51428,428,3.90321
19,19,-43.2212,-47.17128,3.95008, Table, Well,19.98315,428,3.95008
8,20,10.46922,8.961795,1.5074249999999996, Piano, Well,13.92798,428,1.5074249999999996
17,21,-140.1944,-146.2155,6.02109999999999, Trashcan, Mailbox,7.022278,428,6.02109999999999
2,22,-13.4652,-51.54441,38.07921, Bookshelf, Mailbox,18.64874,428,38.07921
12,23,-11.16488,-10.49368,-0.6712000000000007, Piano, Chair,32.82678,428,0.6712000000000007
16,24,-101.9762,-125.6807,23.7045, Trashcan, Chair,10.87561,428,23.7045
15,1,86.30859,139.8627,-53.55411, Well, Stove,11.35947,429,53.55411
23,2,149.6567,-49.85279,199.50949, Wheelbarrow, Stove,37.36407,429,160.49051
3,3,24.51298,-36.09407,60.60705, Mailbox, Piano,31.25928,429,60.60705
17,4,113.3691,-2.913495,116.282595, Harp, Piano,28.25635,429,116.282595
16,5,122.7352,-121.5305,244.2657, Bookshelf, Table,34.14462,429,115.73429999999999
7,6,69.44397,24.73069,44.71328, Chair, Table,10.30875,429,44.71328
19,7,90.69028,-156.2066,246.89688, Trashcan, Plant,12.94397,429,113.10311999999999
9,8,120.7355,108.8188,11.916700000000006, Harp, Plant,11.6763,429,11.916700000000006
14,9,-69.63445,151.2295,-220.86395, Stove, Bookshelf,13.29437,429,139.13605
2,10,-22.98875,-155.7204,132.73165, Plant, Bookshelf,171.841,429,132.73165
24,11,-39.92041,10.1685,-50.08891, Telescope, Trashcan,11.45935,429,50.08891
6,12,34.99203,-13.0517,48.04373, Table, Trashcan,11.35907,429,48.04373
20,13,-55.76253,156.9717,-212.73423, Well, Telescope,8.340118,429,147.26577
11,14,-131.7603,0.0,-131.7603, Wheelbarrow, Telescope,25.57098,429,131.7603
18,15,65.11253,-20.9935,86.10603, Mailbox, Wheelbarrow,10.89246,429,86.10603
13,16,115.1679,-141.7693,256.9372, Plant, Wheelbarrow,9.974854,429,103.06279999999998
4,17,-89.55927,146.6573,-236.21657, Stove, Harp,11.35938,429,123.78343000000001
10,18,-18.15728,-4.299151,-13.858129, Telescope, Harp,24.11978,429,13.858129
21,19,171.6071,-47.17128,218.77838, Table, Well,16.9473,429,141.22162
1,20,0.0,8.961795,-8.961795, Piano, Well,104.2856,429,8.961795
8,21,-133.2101,-146.2155,13.00539999999998, Trashcan, Mailbox,10.79221,429,13.00539999999998
12,22,120.7354,-51.54441,172.27981, Bookshelf, Mailbox,10.69214,429,172.27981
5,23,-17.49579,-10.49368,-7.00211, Piano, Chair,40.81686,429,7.00211
22,24,109.9831,-125.6807,235.6638, Trashcan, Chair,18.9823,429,124.33619999999999
24,1,-138.1798,139.8627,-278.0425, Well, Stove,21.151,430,81.95749999999998
16,2,-51.85976,-49.85279,-2.0069700000000026, Wheelbarrow, Stove,25.37103,430,2.0069700000000026
20,3,-58.03338,-36.09407,-21.93931, Mailbox, Piano,15.16257,430,21.93931
11,4,165.9638,-2.913495,168.877295, Harp, Piano,17.61432,430,168.877295
9,5,-74.00413,-121.5305,47.52637, Bookshelf, Table,21.51775,430,47.52637
23,6,75.08322,24.73069,50.35253, Chair, Table,11.65945,430,50.35253
4,7,-62.70821,-156.2066,93.49839, Trashcan, Plant,31.60976,430,93.49839
14,8,137.2605,108.8188,28.44170000000001, Harp, Plant,15.77969,430,28.44170000000001
8,9,105.0491,151.2295,-46.180400000000006, Stove, Bookshelf,13.96121,430,46.180400000000006
12,10,-160.4269,-155.7204,-4.706499999999977, Plant, Bookshelf,26.90533,430,4.706499999999977
22,11,41.50739,10.1685,31.33889, Telescope, Trashcan,17.98135,430,31.33889
18,12,36.4391,-13.0517,49.49080000000001, Table, Trashcan,14.91196,430,49.49080000000001
19,13,153.0198,156.9717,-3.951899999999995, Well, Telescope,22.31879,430,3.951899999999995
6,14,-26.25592,0.0,-26.25592, Wheelbarrow, Telescope,41.76746,430,26.25592
3,15,-59.47032,-20.9935,-38.47682, Mailbox, Wheelbarrow,32.30961,430,38.47682
10,16,-163.5231,-141.7693,-21.75380000000001, Plant, Wheelbarrow,13.86162,430,21.75380000000001
13,17,106.0259,146.6573,-40.6314, Stove, Harp,12.2601,430,40.6314
15,18,-17.95615,-4.299151,-13.656999, Telescope, Harp,18.24835,430,13.656999
1,19,166.0475,-47.17128,213.21878, Table, Well,30.24162,430,146.78122
5,20,31.64466,8.961795,22.682865, Piano, Well,17.86491,430,22.682865
17,21,162.8104,-146.2155,309.0259, Trashcan, Mailbox,12.94366,430,50.97410000000002
21,22,-46.01698,-51.54441,5.5274300000000025, Bookshelf, Mailbox,13.22742,430,5.5274300000000025
7,23,-33.15174,-10.49368,-22.65806, Piano, Chair,13.27769,430,22.65806
2,24,-23.32813,-125.6807,102.35257, Trashcan, Chair,26.85524,430,102.35257
4,1,126.076,139.8627,-13.786699999999996, Well, Stove,24.52012,416,13.786699999999996
17,2,-29.59655,-49.85279,20.25624, Wheelbarrow, Stove,7.623016,416,20.25624
7,3,-39.98687,-36.09407,-3.892800000000001, Mailbox, Piano,29.99127,416,3.892800000000001
