SubjectNum,TrialNum,Time,X,Z
445,24,903.2534,0.3388785,3.275217
445,24,903.4756,0.4717417,3.302536
445,24,903.6978,0.6473911,3.313707
445,24,903.92,0.7964531,3.318442
445,24,904.1423,0.9562888,3.327811
445,24,904.3644,1.134309,3.344415
445,24,904.5867,1.290293,3.327866
445,24,904.8089,1.407639,3.290955
445,24,905.0311,1.419606,3.288279
445,24,905.2534,1.343274,3.328283
445,24,905.4756,1.237819,3.340407
445,24,905.6978,1.111979,3.354456
445,24,905.92,0.9228465,3.349521
445,24,906.1423,0.7314972,3.344546
445,24,906.3644,0.5561799,3.324563
445,24,906.5867,0.3626645,3.276562
445,24,906.8089,0.1677898,3.233279
445,24,907.0311,-0.03456165,3.197704
445,24,907.2534,-0.2642471,3.167462
445,24,907.4756,-0.4634966,3.14594
445,24,907.6978,-0.6558767,3.136592
445,24,907.92,-0.8709638,3.127907
445,24,908.1423,-1.066061,3.144489
445,24,908.3644,-1.252187,3.159941
445,24,908.5867,-1.402727,3.145238
445,24,908.8089,-1.509194,3.105652
445,24,909.0311,-1.605121,3.030251
445,24,909.2534,-1.70664,2.926245
445,24,909.4756,-1.798338,2.8269
445,24,909.6978,-1.898889,2.705324
445,24,909.92,-1.996271,2.555518
445,24,910.1423,-2.053747,2.411393
445,24,910.3644,-2.079827,2.258054
445,24,910.5867,-2.07809,2.077037
445,24,910.8089,-2.091867,1.913482
445,24,911.0311,-2.140227,1.754541
445,24,911.2534,-2.217274,1.570104
445,24,911.4756,-2.292583,1.393199
445,24,911.6978,-2.383558,1.237916
445,24,911.92,-2.483052,1.07113
445,24,912.1423,-2.588173,0.9140306
445,24,912.3644,-2.698686,0.7564524
445,24,912.5867,-2.813944,0.5874991
445,24,912.8089,-2.909163,0.4375339
445,24,913.0311,-2.97349,0.2904822
445,24,913.2534,-3.017777,0.1123959
445,24,913.4756,-3.04839,-0.05709428
445,24,913.6978,-3.041469,-0.2150442
445,24,913.92,-3.01651,-0.3937147
445,24,914.1423,-2.982958,-0.5690607
445,24,914.3644,-2.925127,-0.7257668
445,24,914.5867,-2.845792,-0.8705034
445,24,914.8089,-2.797654,-1.008312
445,24,915.0311,-2.766528,-1.167675
445,24,915.2534,-2.742869,-1.374119
445,24,915.4756,-2.736155,-1.597557
445,24,915.6978,-2.702361,-1.781342
445,24,915.92,-2.642667,-1.973314
445,24,916.1423,-2.596522,-2.134791
445,24,916.3644,-2.556844,-2.290702
445,24,916.5867,-2.498859,-2.463271
445,24,916.8089,-2.438161,-2.624619
445,24,917.0311,-2.3705,-2.75249
445,24,917.2534,-2.288236,-2.878422
445,24,917.4756,-2.190395,-3.0109
445,24,917.6978,-2.07735,-3.127219
445,24,917.92,-1.943787,-3.227922
445,24,918.1423,-1.814252,-3.315809
445,24,918.3644,-1.691376,-3.357254
445,24,918.5867,-1.551051,-3.372278
445,24,918.8089,-1.377697,-3.36758
445,24,919.0311,-1.202142,-3.377375
445,23,936.2645,1.035501,-3.209326
445,23,936.4867,1.062941,-3.199009
445,23,936.7089,1.091501,-3.203987
445,23,936.9312,1.102489,-3.205177
445,23,937.1534,1.121264,-3.189385
445,23,937.3755,1.128749,-3.167458
445,23,937.5978,1.133357,-3.146791
445,23,937.82,1.134294,-3.130269
445,23,938.0422,1.137423,-3.10508
445,23,938.2645,1.169588,-3.085355
445,23,938.4867,1.230998,-3.046953
445,23,938.7089,1.318852,-3.01054
445,23,938.9312,1.401794,-2.968233
445,23,939.1534,1.482492,-2.891551
445,23,939.3755,1.573749,-2.76257
445,23,939.5978,1.673091,-2.629306
445,23,939.82,1.772482,-2.493
445,23,940.0422,1.871499,-2.328505
445,23,940.2645,1.942459,-2.167175
445,23,940.4867,1.996178,-1.984985
445,23,940.7089,2.040086,-1.772343
445,23,940.9312,2.098303,-1.575326
445,23,941.1534,2.173445,-1.384297
445,23,941.3755,2.272816,-1.181691
445,23,941.5978,2.360132,-0.9783885
445,23,941.82,2.443417,-0.7695267
445,23,942.0422,2.518947,-0.5652916
445,23,942.2645,2.58811,-0.3722112
445,23,942.4867,2.642342,-0.158175
445,23,942.7089,2.677321,0.04652222
445,23,942.9312,2.683872,0.2452461
445,23,943.1534,2.675937,0.4485495
445,23,943.3755,2.675315,0.6319784
445,23,943.5978,2.679823,0.8231269
445,23,943.82,2.682707,1.009121
445,23,944.0422,2.674434,1.200913
445,23,944.2645,2.65856,1.436631
445,23,944.4867,2.672092,1.640867
445,23,944.7089,2.675582,1.827511
445,23,944.9312,2.686693,2.038888
445,23,945.1534,2.656996,2.231926
445,23,945.3755,2.583411,2.425281
445,23,945.5978,2.480623,2.604298
445,23,945.82,2.391096,2.754254
445,23,946.0422,2.298372,2.896993
445,23,946.2645,2.213574,2.995758
445,23,946.4867,2.147666,3.034251
445,23,946.7089,2.068325,3.0331
445,23,946.9312,1.98599,3.014393
445,6,963.2867,-1.992641,2.045416
445,6,963.5089,-1.980232,2.042393
445,6,963.7311,-1.987498,2.026126
445,6,963.9534,-2.009693,2.013929
445,6,964.1756,-2.0287,1.973969
445,6,964.3978,-2.085045,1.932508
445,6,964.62,-2.14615,1.915375
445,6,964.8422,-2.161809,1.881973
445,6,965.0645,-2.136634,1.811772
445,6,965.2867,-2.103205,1.730722
445,6,965.5089,-2.096757,1.664287
445,6,965.7311,-2.137058,1.592077
445,6,965.9534,-2.216093,1.492025
445,6,966.1756,-2.320805,1.3892
445,6,966.3978,-2.422056,1.30621
445,6,966.62,-2.515722,1.204752
445,6,966.8422,-2.59438,1.071032
445,6,967.0645,-2.663511,0.9473708
445,6,967.2867,-2.695199,0.8371687
445,6,967.5089,-2.697025,0.7580386
445,6,967.7311,-2.694356,0.7242103
445,6,967.9534,-2.693199,0.7061623
445,6,968.1756,-2.63554,0.7214402
445,6,968.3978,-2.525872,0.7804059
445,6,968.62,-2.392543,0.8518397
445,6,968.8422,-2.225039,0.8883197
445,6,969.0645,-2.001348,0.8836071
445,6,969.2867,-1.784038,0.8860185
445,6,969.5089,-1.582142,0.9077771
445,6,969.7311,-1.364452,0.9374653
445,6,969.9534,-1.158481,0.9471444
445,6,970.1756,-0.9681957,0.952324
445,6,970.3978,-0.7604725,0.9732085
445,6,970.62,-0.5961733,1.039836
445,6,970.8422,-0.4496946,1.125784
445,6,971.0645,-0.3111562,1.235247
445,6,971.2867,-0.2001501,1.343123
445,6,971.5089,-0.07606523,1.489563
445,6,971.7311,0.03535511,1.646523
445,6,971.9534,0.0905675,1.806699
445,6,972.1756,0.1090431,1.992749
445,6,972.3978,0.1190395,2.180275
445,6,972.62,0.1358863,2.340064
445,6,972.8422,0.1704607,2.510807
445,6,973.0645,0.2120937,2.67232
445,6,973.2867,0.2498943,2.798061
445,6,973.5089,0.3058054,2.945185
445,6,973.7311,0.3829454,3.051371
445,6,973.9534,0.4955994,3.119994
445,6,974.1756,0.6778638,3.165128
445,6,974.3978,0.8496632,3.195799
445,6,974.62,1.028123,3.217832
445,6,974.8422,1.234636,3.244462
445,6,975.0645,1.433888,3.239008
445,6,975.2867,1.61843,3.19594
445,6,975.5089,1.832335,3.122181
445,6,975.7311,2.035968,3.057799
445,6,975.9534,2.205324,2.949362
445,6,976.1756,2.369506,2.820399
445,6,976.3978,2.471844,2.673733
445,6,976.62,2.514937,2.500416
445,6,976.8422,2.562178,2.329318
445,6,977.0645,2.614874,2.150671
445,6,977.2867,2.664703,1.952255
445,6,977.5089,2.703351,1.742827
445,6,977.7311,2.713283,1.532448
445,6,977.9534,2.706182,1.292102
445,6,978.1756,2.710062,1.059783
445,6,978.3978,2.712252,0.8218672
445,6,978.62,2.709117,0.5729876
445,6,978.8422,2.679763,0.3365247
445,6,979.0645,2.632123,0.08750163
445,6,979.2867,2.586103,-0.1360474
445,6,979.5089,2.534832,-0.3656945
445,6,979.7311,2.465687,-0.576051
445,6,979.9534,2.356874,-0.7360411
445,6,980.1756,2.224732,-0.9002305
445,6,980.3978,2.126284,-1.101928
445,6,980.62,2.077042,-1.27979
445,6,980.8422,2.010437,-1.450557
445,6,981.0645,1.924113,-1.620582
445,6,981.2867,1.843675,-1.813957
445,6,981.5089,1.781896,-2.020192
445,6,981.7311,1.763167,-2.199782
445,6,981.9534,1.750003,-2.397643
445,6,982.1756,1.68291,-2.606291
445,6,982.3978,1.588955,-2.771767
445,6,982.62,1.493174,-2.933992
445,6,982.8422,1.412603,-3.075782
445,6,983.0645,1.306686,-3.191948
445,6,983.2867,1.200381,-3.277373
445,6,983.5089,1.099987,-3.320397
445,6,983.7311,0.9717073,-3.33094
445,6,983.9534,0.8482694,-3.32865
445,6,984.1756,0.7604833,-3.333636
445,6,984.3978,0.6884118,-3.342118
445,6,984.62,0.6274985,-3.351008
445,6,984.8422,0.5735574,-3.362021
445,6,985.0645,0.5112432,-3.374951
445,6,985.2867,0.4572509,-3.39449
445,6,985.5089,0.4437304,-3.397378
445,6,985.7311,0.4472735,-3.394106
445,6,985.9534,0.49565,-3.342196
445,6,986.1756,0.576997,-3.283998
445,6,986.3978,0.6605982,-3.194605
445,7,1000.676,-2.613383,-1.960605
445,7,1000.898,-2.618787,-1.989011
445,7,1001.12,-2.617131,-2.001281
445,7,1001.342,-2.637344,-1.981874
445,7,1001.564,-2.640583,-1.93699
445,7,1001.787,-2.599356,-1.873746
445,7,1002.009,-2.560617,-1.838096
445,7,1002.231,-2.534747,-1.81617
445,7,1002.453,-2.519406,-1.801553
445,7,1002.676,-2.506608,-1.776548
445,7,1002.898,-2.517995,-1.774728
445,7,1003.12,-2.57717,-1.751051
445,7,1003.342,-2.620854,-1.705951
445,7,1003.564,-2.613864,-1.633248
445,7,1003.787,-2.559431,-1.506248
445,7,1004.009,-2.482077,-1.374805
445,7,1004.231,-2.392456,-1.289293
445,7,1004.453,-2.287575,-1.194301
445,7,1004.676,-2.175427,-1.100925
445,7,1004.898,-2.043689,-1.039952
445,7,1005.12,-1.875494,-1.012718
445,7,1005.342,-1.681456,-1.006333
445,7,1005.564,-1.509116,-1.014422
445,7,1005.787,-1.31098,-0.9919733
445,7,1006.009,-1.127448,-0.9650157
445,7,1006.231,-0.944021,-0.9612324
445,7,1006.453,-0.7260733,-0.9824004
445,7,1006.676,-0.5174371,-0.9974897
445,7,1006.898,-0.3071645,-1.006761
445,7,1007.12,-0.1010329,-0.9893837
445,7,1007.342,0.08487108,-0.9932026
445,7,1007.564,0.2812238,-1.008436
445,7,1007.787,0.4879616,-1.032472
445,7,1008.009,0.6723963,-1.041237
445,7,1008.231,0.8619047,-1.043692
445,7,1008.453,1.051172,-1.041521
445,7,1008.676,1.20476,-1.062479
445,7,1008.898,1.35286,-1.107595
445,7,1009.12,1.505946,-1.152563
445,7,1009.342,1.648456,-1.176945
445,7,1009.564,1.83687,-1.163056
445,7,1009.787,2.010114,-1.086227
445,7,1010.009,2.131611,-1.028985
445,7,1010.231,2.258551,-0.9865057
445,7,1010.453,2.410932,-0.9457183
445,7,1010.676,2.544068,-0.8939006
445,7,1010.898,2.623362,-0.8049293
445,7,1011.12,2.67837,-0.6589277
445,7,1011.342,2.726988,-0.4979859
445,7,1011.564,2.774522,-0.3298693
445,7,1011.787,2.828872,-0.1397498
445,7,1012.009,2.86483,0.0268055
445,7,1012.231,2.875321,0.1813911
445,7,1012.453,2.860162,0.3490459
446,4,157.8578,1.735284,3.054897
446,4,158.08,1.740086,3.057756
446,4,158.3022,1.744849,3.058892
446,4,158.5244,1.7502,3.062942
446,4,158.7467,1.748538,3.064456
446,4,158.9689,1.750432,3.063192
446,4,159.1911,1.756978,3.063219
446,4,159.4133,1.756019,3.061478
446,4,159.6356,1.748846,3.05627
446,4,159.8578,1.738118,3.053005
446,4,160.08,1.73304,3.055712
446,4,160.3022,1.730013,3.059147
446,4,160.5244,1.728404,3.058196
446,4,160.7467,1.731134,3.0502
446,4,160.9689,1.736734,3.037468
446,4,161.1911,1.740956,3.029345
446,4,161.4133,1.740536,3.024754
446,4,161.6356,1.734617,3.024016
446,4,161.8578,1.725681,3.025805
446,4,162.08,1.723338,3.025286
446,4,162.3022,1.722994,3.024371
446,4,162.5244,1.725242,3.02422
446,4,162.7467,1.727736,3.023386
446,4,162.9689,1.730708,3.021043
446,4,163.1911,1.7337,3.019664
446,4,163.4133,1.735602,3.020619
446,4,163.6356,1.736618,3.022934
446,4,163.8578,1.735735,3.02412
446,4,164.08,1.734904,3.02548
446,4,164.3022,1.736292,3.025412
446,4,164.5244,1.735643,3.025129
446,4,164.7467,1.736248,3.026322
446,4,164.9689,1.733769,3.028311
446,4,165.1911,1.731883,3.033475
446,4,165.4133,1.732494,3.030883
446,4,165.6356,1.734473,3.02787
446,4,165.8578,1.739287,3.023527
446,4,166.08,1.757435,3.00812
446,4,166.3022,1.785559,2.993545
446,4,166.5244,1.795173,2.996587
446,4,166.7467,1.788119,3.001005
446,4,166.9689,1.775402,3.002507
446,4,167.1911,1.762088,3.008509
446,4,167.4133,1.751587,3.017199
446,4,167.6356,1.746619,3.022375
446,4,167.8578,1.747768,3.02762
446,4,168.08,1.747773,3.031618
446,4,168.3022,1.750388,3.037241
446,4,168.5244,1.751085,3.039221
446,4,168.7467,1.7485,3.038683
446,4,168.9689,1.746708,3.036236
446,4,169.1911,1.745831,3.033963
446,4,169.4133,1.745173,3.032273
446,4,169.6356,1.742606,3.031902
446,4,169.8578,1.73918,3.030694
446,4,170.08,1.735871,3.025157
446,4,170.3022,1.731672,3.01805
446,4,170.5244,1.726299,3.00862
446,4,170.7467,1.720662,3.002117
446,4,170.9689,1.71751,3.001683
446,4,171.1911,1.712877,2.996965
446,4,171.4133,1.70367,2.979287
446,4,171.6356,1.698895,2.95248
446,4,171.8578,1.708938,2.901412
446,4,172.08,1.737506,2.810263
446,4,172.3022,1.767505,2.706396
446,4,172.5244,1.77457,2.62697
446,4,172.7467,1.769312,2.598623
446,4,172.9689,1.756965,2.574728
446,4,173.1911,1.776872,2.59747
446,4,173.4133,1.828488,2.68813
446,4,173.6356,1.896512,2.785355
446,4,173.8578,1.943308,2.858217
446,4,174.08,1.943625,2.885664
446,4,174.3022,1.905282,2.88045
446,4,174.5244,1.85504,2.867979
446,4,174.7467,1.824128,2.858039
446,4,174.9689,1.811763,2.848408
446,4,175.1911,1.81295,2.841348
446,4,175.4133,1.825922,2.832607
446,4,175.6356,1.875717,2.816988
446,4,175.8578,1.971318,2.808952
446,4,176.08,2.120681,2.81638
446,4,176.3022,2.254114,2.777242
446,4,176.5244,2.341772,2.694094
446,4,176.7467,2.391172,2.577637
446,4,176.9689,2.45145,2.454669
446,4,177.1911,2.51272,2.323289
446,4,177.4133,2.560623,2.190193
446,4,177.6356,2.574415,2.053185
446,4,177.8578,2.544806,1.882614
