SubjectNum,TrialNum,Time,dX,dZ,pos
447,19,607.5311279296875,-1.8,-3.095,[1 0]
447,19,608.8643798828125,-3.0250000000000004,-3.095,[0 0]
447,19,609.086669921875,-3.0250000000000004,-1.9900000000000002,[0 1]
447,19,610.4199829101562,-3.0250000000000004,-0.99,[0 2]
447,19,611.3088989257812,-3.0250000000000004,0.0,[0 3]
447,19,612.1978149414062,-3.0250000000000004,0.92,[0 4]
447,19,612.6422119140625,-1.8,0.92,[1 4]
447,19,613.3088989257812,-1.8,1.725,[1 5]
447,22,300.7200012207031,-1.8,-3.095,[1 0]
447,22,302.2756042480469,-0.87,-3.095,[2 0]
447,22,303.16448974609375,-0.044999999999999984,-3.095,[3 0]
447,22,304.0533142089844,0.8,-3.095,[4 0]
447,22,304.94219970703125,1.6,-3.095,[5 0]
447,22,306.0533142089844,1.6,-1.9900000000000002,[5 1]
447,22,307.16448974609375,1.6,-0.99,[5 2]
447,22,308.0533142089844,2.525,-0.99,[6 2]
447,22,309.16448974609375,2.525,0.0,[6 3]
447,22,310.2756042480469,2.525,0.92,[6 4]
447,22,311.3866882324219,2.525,1.725,[6 5]
447,22,312.0533142089844,2.525,2.9000000000000004,[6 6]
447,22,313.16448974609375,1.6,2.9000000000000004,[5 6]
447,22,313.8310852050781,0.8,2.9000000000000004,[4 6]
447,22,314.7200012207031,-0.044999999999999984,2.9000000000000004,[3 6]
447,22,315.3866882324219,-0.87,2.9000000000000004,[2 6]
447,22,316.0533142089844,-1.8,2.9000000000000004,[1 6]
447,22,318.2756042480469,-1.8,1.725,[1 5]
447,22,318.94219970703125,-1.8,0.92,[1 4]
447,22,319.3866882324219,-3.0250000000000004,0.92,[0 4]
447,22,320.0533142089844,-3.0250000000000004,0.0,[0 3]
447,22,321.16448974609375,-3.0250000000000004,-0.99,[0 2]
447,22,322.0533142089844,-1.8,-0.99,[1 2]
447,22,323.16448974609375,-0.87,-0.99,[2 2]
447,22,323.8310852050781,-0.044999999999999984,-0.99,[3 2]
447,22,324.7200012207031,0.8,-0.99,[4 2]
447,22,0,1.6,-0.99,[5 2]
447,22,0,1.6,-1.9900000000000002,[5 1]
447,22,0,1.6,-3.095,[5 0]
447,22,327.60888671875,2.525,-3.095,[6 0]
447,22,0,1.6,-3.095,[5 0]
447,22,0,1.6,-1.9900000000000002,[5 1]
447,22,0,1.6,-0.99,[5 2]
447,22,0,2.525,-0.99,[6 2]
447,22,0,2.525,0.0,[6 3]
447,22,0,2.525,0.92,[6 4]
447,22,0,1.6,0.92,[5 4]
447,20,520.1978149414062,1.6,-1.9900000000000002,[5 1]
447,20,522.8643798828125,1.6,-0.99,[5 2]
447,20,523.9755859375,0.8,-0.99,[4 2]
447,20,524.8643798828125,-0.044999999999999984,-0.99,[3 2]
447,20,525.5311279296875,-0.87,-0.99,[2 2]
447,20,526.4199829101562,-1.8,-0.99,[1 2]
447,20,527.75341796875,-3.0250000000000004,-0.99,[0 2]
447,20,528.8643798828125,-3.0250000000000004,0.0,[0 3]
447,20,530.1978149414062,-3.0250000000000004,0.92,[0 4]
447,20,530.6422119140625,-1.8,0.92,[1 4]
447,20,531.5311279296875,-1.8,1.725,[1 5]
447,20,532.4199829101562,-1.8,2.9000000000000004,[1 6]
447,20,533.75341796875,-0.87,2.9000000000000004,[2 6]
447,20,534.6422119140625,-0.044999999999999984,2.9000000000000004,[3 6]
447,20,535.5311279296875,0.8,2.9000000000000004,[4 6]
447,20,0,1.6,2.9000000000000004,[5 6]
447,14,798.87548828125,-3.0250000000000004,0.0,[0 3]
447,14,801.0977783203125,-3.0250000000000004,-0.99,[0 2]
447,14,801.7645263671875,-1.8,-0.99,[1 2]
447,14,802.87548828125,-0.87,-0.99,[2 2]
447,14,803.7645263671875,-0.044999999999999984,-0.99,[3 2]
447,14,804.4312133789062,0.8,-0.99,[4 2]
447,14,805.3200073242188,1.6,-0.99,[5 2]
447,14,806.4312133789062,2.525,-0.99,[6 2]
447,14,807.7645263671875,2.525,0.0,[6 3]
447,14,809.0977783203125,2.525,0.92,[6 4]
447,14,0,2.525,0.0,[6 3]
447,14,0,2.525,-0.99,[6 2]
447,14,0,1.6,-0.99,[5 2]
447,14,812.6533813476562,1.6,-1.9900000000000002,[5 1]
447,14,813.7645263671875,1.6,-3.095,[5 0]
447,14,814.87548828125,0.8,-3.095,[4 0]
447,14,815.7645263671875,-0.044999999999999984,-3.095,[3 0]
447,14,816.6533813476562,-0.87,-3.095,[2 0]
447,14,817.3200073242188,-1.8,-3.095,[1 0]
447,14,818.87548828125,-3.0250000000000004,-3.095,[0 0]
447,14,819.0977783203125,-3.0250000000000004,-1.9900000000000002,[0 1]
447,14,0,-3.0250000000000004,-0.99,[0 2]
447,14,0,-3.0250000000000004,0.0,[0 3]
447,14,822.2089233398438,-3.0250000000000004,0.92,[0 4]
447,14,822.4312133789062,-1.8,0.92,[1 4]
447,14,823.7645263671875,-0.87,0.92,[2 4]
447,14,824.6533813476562,-0.044999999999999984,0.92,[3 4]
447,14,825.7645263671875,0.8,0.92,[4 4]
447,14,826.6533813476562,1.6,0.92,[5 4]
447,14,0,0.8,0.92,[4 4]
447,14,0,-0.044999999999999984,0.92,[3 4]
447,14,0,-0.044999999999999984,0.0,[3 3]
447,7,209.39779663085938,-3.0250000000000004,-1.9900000000000002,[0 1]
447,7,212.9532928466797,-3.0250000000000004,-0.99,[0 2]
447,7,213.84219360351562,-3.0250000000000004,0.0,[0 3]
447,7,214.9532928466797,-3.0250000000000004,0.92,[0 4]
447,7,215.17559814453125,-1.8,0.92,[1 4]
447,7,216.50889587402344,-0.87,0.92,[2 4]
447,7,217.17559814453125,-0.044999999999999984,0.92,[3 4]
447,7,217.84219360351562,-0.044999999999999984,1.725,[3 5]
447,7,218.73109436035156,-0.044999999999999984,2.9000000000000004,[3 6]
447,7,220.9532928466797,0.8,2.9000000000000004,[4 6]
447,7,221.84219360351562,1.6,2.9000000000000004,[5 6]
447,7,222.50889587402344,2.525,2.9000000000000004,[6 6]
447,7,223.84219360351562,2.525,1.725,[6 5]
447,7,224.73109436035156,2.525,0.92,[6 4]
447,23,698.7977905273438,0.8,-3.095,[4 0]
447,23,700.131103515625,1.6,-3.095,[5 0]
447,23,701.4644775390625,1.6,-1.9900000000000002,[5 1]
447,23,702.5756225585938,1.6,-0.99,[5 2]
447,23,702.7977905273438,2.525,-0.99,[6 2]
447,23,703.9088745117188,2.525,0.0,[6 3]
447,23,705.02001953125,2.525,0.92,[6 4]
447,23,706.131103515625,2.525,1.725,[6 5]
447,23,706.7977905273438,2.525,2.9000000000000004,[6 6]
447,23,708.353271484375,1.6,2.9000000000000004,[5 6]
447,21,348.9643859863281,-1.8,-3.095,[1 0]
447,21,350.7421875,-0.87,-3.095,[2 0]
447,21,352.0755920410156,-0.87,-1.9900000000000002,[2 1]
447,21,353.18670654296875,-0.87,-0.99,[2 2]
447,21,353.4089050292969,-1.8,-0.99,[1 2]
447,21,354.9643859863281,-3.0250000000000004,-0.99,[0 2]
447,21,356.29779052734375,-3.0250000000000004,0.0,[0 3]
447,21,357.4089050292969,-3.0250000000000004,0.92,[0 4]
447,21,357.8533020019531,-1.8,0.92,[1 4]
447,21,358.5199890136719,-1.8,1.725,[1 5]
447,21,359.4089050292969,-1.8,2.9000000000000004,[1 6]
447,21,360.7421875,-0.87,2.9000000000000004,[2 6]
447,21,361.631103515625,-0.044999999999999984,2.9000000000000004,[3 6]
447,21,362.5199890136719,0.8,2.9000000000000004,[4 6]
447,21,363.4089050292969,1.6,2.9000000000000004,[5 6]
447,21,364.0755920410156,2.525,2.9000000000000004,[6 6]
447,21,365.18670654296875,2.525,1.725,[6 5]
447,21,0,2.525,0.92,[6 4]
447,24,400.4089050292969,0.8,-3.095,[4 0]
447,24,401.5199890136719,1.6,-3.095,[5 0]
447,24,402.8533020019531,1.6,-1.9900000000000002,[5 1]
447,24,0,1.6,-0.99,[5 2]
447,24,403.7421875,2.525,-0.99,[6 2]
447,24,404.8533020019531,2.525,0.0,[6 3]
447,24,0,2.525,0.92,[6 4]
447,18,116.74220275878906,1.6,-0.99,[5 2]
447,18,123.18669891357422,2.525,-0.99,[6 2]
447,18,124.5199966430664,2.525,0.0,[6 3]
447,18,125.85330200195312,2.525,0.92,[6 4]
447,18,127.18669891357422,1.6,0.92,[5 4]
447,18,128.0756072998047,0.8,0.92,[4 4]
447,18,128.9644012451172,-0.044999999999999984,0.92,[3 4]
447,18,130.2978057861328,-0.87,0.92,[2 4]
447,18,131.18670654296875,-1.8,0.92,[1 4]
447,18,131.85330200195312,-1.8,1.725,[1 5]
447,18,132.9644012451172,-1.8,2.9000000000000004,[1 6]
447,18,135.85330200195312,-0.87,2.9000000000000004,[2 6]
447,18,136.74220275878906,-0.044999999999999984,2.9000000000000004,[3 6]
447,18,137.85330200195312,0.8,2.9000000000000004,[4 6]
447,18,138.52000427246094,1.6,2.9000000000000004,[5 6]
447,18,139.40890502929688,2.525,2.9000000000000004,[6 6]
447,18,140.74220275878906,2.525,1.725,[6 5]
447,18,0,2.525,0.92,[6 4]
447,18,0,1.6,0.92,[5 4]
447,18,0,0.8,0.92,[4 4]
447,18,0,-0.044999999999999984,0.92,[3 4]
447,18,0,-0.87,0.92,[2 4]
447,18,0,-1.8,0.92,[1 4]
447,18,0,-3.0250000000000004,0.92,[0 4]
447,18,0,-3.0250000000000004,0.0,[0 3]
447,10,840.38671875,1.6,0.92,[5 4]
447,10,842.60888671875,2.525,0.92,[6 4]
447,10,843.497802734375,2.525,0.0,[6 3]
447,10,844.60888671875,2.525,-0.99,[6 2]
447,10,0,1.6,-0.99,[5 2]
447,10,845.9423217773438,1.6,-1.9900000000000002,[5 1]
447,10,846.8311157226562,1.6,-3.095,[5 0]
447,10,847.719970703125,0.8,-3.095,[4 0]
447,10,848.60888671875,-0.044999999999999984,-3.095,[3 0]
447,10,849.719970703125,-0.87,-3.095,[2 0]
447,10,850.38671875,-1.8,-3.095,[1 0]
447,10,851.497802734375,-3.0250000000000004,-3.095,[0 0]
447,10,851.9423217773438,-3.0250000000000004,-1.9900000000000002,[0 1]
447,10,853.0532836914062,-3.0250000000000004,-0.99,[0 2]
447,10,853.9423217773438,-3.0250000000000004,0.0,[0 3]
447,10,854.8311157226562,-3.0250000000000004,0.92,[0 4]
447,10,855.497802734375,-1.8,0.92,[1 4]
447,10,855.9423217773438,-1.8,1.725,[1 5]
447,10,856.8311157226562,-1.8,2.9000000000000004,[1 6]
447,10,857.9423217773438,-0.87,2.9000000000000004,[2 6]
447,10,858.8311157226562,-0.044999999999999984,2.9000000000000004,[3 6]
447,10,859.719970703125,0.8,2.9000000000000004,[4 6]
447,10,0,-0.044999999999999984,2.9000000000000004,[3 6]
447,10,0,-0.044999999999999984,1.725,[3 5]
447,10,0,-0.044999999999999984,0.92,[3 4]
447,10,0,-0.044999999999999984,0.0,[3 3]
447,10,0,-0.044999999999999984,-0.99,[3 2]
447,10,0,-0.87,-0.99,[2 2]
447,10,0,-1.8,-0.99,[1 2]
447,10,0,-3.0250000000000004,-0.99,[0 2]
447,10,0,-3.0250000000000004,-1.9900000000000002,[0 1]
447,1,768.2421875,-3.0250000000000004,2.9000000000000004,[0 6]
447,1,770.02001953125,-1.8,2.9000000000000004,[1 6]
447,1,771.353271484375,-1.8,1.725,[1 5]
447,1,772.2421875,-1.8,0.92,[1 4]
447,1,772.4644775390625,-3.0250000000000004,0.92,[0 4]
447,1,774.4644775390625,-3.0250000000000004,0.0,[0 3]
447,1,775.7977905273438,-3.0250000000000004,-0.99,[0 2]
447,1,776.9088745117188,-3.0250000000000004,-1.9900000000000002,[0 1]
447,1,778.02001953125,-3.0250000000000004,-3.095,[0 0]
447,1,778.4644775390625,-1.8,-3.095,[1 0]
447,1,779.5756225585938,-0.87,-3.095,[2 0]
447,1,780.2421875,-0.044999999999999984,-3.095,[3 0]
447,1,781.131103515625,0.8,-3.095,[4 0]
447,1,781.7977905273438,1.6,-3.095,[5 0]
447,1,0,1.6,-1.9900000000000002,[5 1]
447,15,268.0755920410156,-0.044999999999999984,0.0,[3 3]
447,15,269.631103515625,-0.044999999999999984,0.92,[3 4]
447,15,270.7421875,-0.044999999999999984,1.725,[3 5]
447,15,271.4089050292969,-0.044999999999999984,2.9000000000000004,[3 6]
447,15,272.7421875,0.8,2.9000000000000004,[4 6]
447,15,0,-0.044999999999999984,2.9000000000000004,[3 6]
447,15,274.7421875,-0.87,2.9000000000000004,[2 6]
447,15,275.631103515625,-1.8,2.9000000000000004,[1 6]
447,15,277.18670654296875,-1.8,1.725,[1 5]
447,15,278.0755920410156,-1.8,0.92,[1 4]
447,15,278.7421875,-3.0250000000000004,0.92,[0 4]
447,15,279.18670654296875,-3.0250000000000004,0.0,[0 3]
447,15,280.29779052734375,-3.0250000000000004,-0.99,[0 2]
447,15,281.4089050292969,-3.0250000000000004,-1.9900000000000002,[0 1]
447,15,282.5199890136719,-3.0250000000000004,-3.095,[0 0]
447,15,282.7421875,-1.8,-3.095,[1 0]
447,4,654.0089111328125,1.6,2.9000000000000004,[5 6]
447,4,655.5645141601562,2.525,2.9000000000000004,[6 6]
447,4,657.3422241210938,2.525,1.725,[6 5]
447,4,658.2310791015625,2.525,0.92,[6 4]
447,4,658.8978271484375,2.525,0.0,[6 3]
447,4,659.7866821289062,2.525,-0.99,[6 2]
447,4,660.8978271484375,1.6,-0.99,[5 2]
447,6,489.19781494140625,-1.8,1.725,[1 5]
447,6,490.7533874511719,-1.8,0.92,[1 4]
447,6,491.4200134277344,-0.87,0.92,[2 4]
447,6,492.30889892578125,-0.044999999999999984,0.92,[3 4]
447,6,493.19781494140625,0.8,0.92,[4 4]
447,6,493.864501953125,1.6,0.92,[5 4]
447,6,494.7533874511719,2.525,0.92,[6 4]
447,6,495.6422119140625,2.525,1.725,[6 5]
447,6,496.5310974121094,2.525,2.9000000000000004,[6 6]
447,6,497.864501953125,1.6,2.9000000000000004,[5 6]
447,6,498.7533874511719,0.8,2.9000000000000004,[4 6]
447,6,499.4200134277344,-0.044999999999999984,2.9000000000000004,[3 6]
447,6,500.30889892578125,-0.87,2.9000000000000004,[2 6]
447,6,0,-1.8,2.9000000000000004,[1 6]
447,6,0,-1.8,1.725,[1 5]
447,6,0,-1.8,0.92,[1 4]
447,6,503.6422119140625,-3.0250000000000004,0.92,[0 4]
447,6,504.5310974121094,-3.0250000000000004,0.0,[0 3]
447,6,505.4200134277344,-3.0250000000000004,-0.99,[0 2]
447,6,506.30889892578125,-3.0250000000000004,-1.9900000000000002,[0 1]
447,6,507.19781494140625,-3.0250000000000004,-3.095,[0 0]
447,6,507.6422119140625,-1.8,-3.095,[1 0]
447,6,508.9755859375,-0.87,-3.095,[2 0]
447,6,509.6422119140625,-0.044999999999999984,-3.095,[3 0]
447,6,0,0.8,-3.095,[4 0]
447,3,627.4755859375,1.6,2.9000000000000004,[5 6]
447,3,629.25341796875,0.8,2.9000000000000004,[4 6]
447,3,630.1422119140625,-0.044999999999999984,2.9000000000000004,[3 6]
447,3,630.8088989257812,-0.87,2.9000000000000004,[2 6]
447,3,631.6978149414062,-1.8,2.9000000000000004,[1 6]
447,3,633.0311279296875,-1.8,1.725,[1 5]
447,3,633.9199829101562,-1.8,0.92,[1 4]
447,3,634.3643798828125,-3.0250000000000004,0.92,[0 4]
447,3,634.8088989257812,-3.0250000000000004,0.0,[0 3]
447,3,635.9199829101562,-3.0250000000000004,-0.99,[0 2]
447,3,637.6978149414062,-3.0250000000000004,-1.9900000000000002,[0 1]
447,3,638.8088989257812,-3.0250000000000004,-3.095,[0 0]
447,3,639.25341796875,-1.8,-3.095,[1 0]
447,13,720.6644897460938,-3.0250000000000004,0.0,[0 3]
447,13,722.4423217773438,-3.0250000000000004,-0.99,[0 2]
447,13,723.5532836914062,-3.0250000000000004,-1.9900000000000002,[0 1]
447,13,724.6644897460938,-3.0250000000000004,-3.095,[0 0]
447,13,725.3311157226562,-1.8,-3.095,[1 0]
447,13,726.6644897460938,-0.87,-3.095,[2 0]
447,13,727.3311157226562,-0.044999999999999984,-3.095,[3 0]
447,13,728.219970703125,0.8,-3.095,[4 0]
447,13,728.88671875,1.6,-3.095,[5 0]
447,13,0,1.6,-1.9900000000000002,[5 1]
447,11,439.68670654296875,2.525,0.92,[6 4]
447,11,441.68670654296875,2.525,0.0,[6 3]
447,11,442.79779052734375,2.525,-0.99,[6 2]
447,11,0,1.6,-0.99,[5 2]
447,11,443.9089050292969,1.6,-1.9900000000000002,[5 1]
447,11,445.0199890136719,1.6,-3.095,[5 0]
447,11,445.4643859863281,2.525,-3.095,[6 0]
447,11,0,1.6,-3.095,[5 0]
447,11,447.0199890136719,0.8,-3.095,[4 0]
447,11,447.68670654296875,-0.044999999999999984,-3.095,[3 0]
447,11,448.5755920410156,-0.87,-3.095,[2 0]
447,11,449.68670654296875,-0.87,-1.9900000000000002,[2 1]
447,11,451.0199890136719,-0.87,-0.99,[2 2]
447,11,451.9089050292969,-1.8,-0.99,[1 2]
447,11,453.4643859863281,-3.0250000000000004,-0.99,[0 2]
447,11,0,-3.0250000000000004,0.0,[0 3]
447,9,164.0756072998047,1.6,0.92,[5 4]
447,9,166.2978057861328,2.525,0.92,[6 4]
447,9,167.631103515625,2.525,0.0,[6 3]
447,9,168.74220275878906,2.525,-0.99,[6 2]
447,9,169.85330200195312,1.6,-0.99,[5 2]
447,9,170.0756072998047,1.6,-1.9900000000000002,[5 1]
447,9,171.40890502929688,1.6,-3.095,[5 0]
447,9,171.631103515625,2.525,-3.095,[6 0]
447,9,0,1.6,-3.095,[5 0]
447,9,172.9644012451172,0.8,-3.095,[4 0]
447,9,174.0756072998047,-0.044999999999999984,-3.095,[3 0]
447,9,174.9644012451172,-0.87,-3.095,[2 0]
447,9,175.631103515625,-1.8,-3.095,[1 0]
447,9,176.9644012451172,-3.0250000000000004,-3.095,[0 0]
447,9,177.18670654296875,-3.0250000000000004,-1.9900000000000002,[0 1]
447,9,178.2978057861328,-3.0250000000000004,-0.99,[0 2]
447,9,179.18670654296875,-3.0250000000000004,0.0,[0 3]
447,9,180.0756072998047,-3.0250000000000004,0.92,[0 4]
447,9,180.52000427246094,-1.8,0.92,[1 4]
447,9,182.0756072998047,-0.87,0.92,[2 4]
447,9,182.9644012451172,-0.044999999999999984,0.92,[3 4]
447,9,183.85330200195312,0.8,0.92,[4 4]
447,9,0,1.6,0.92,[5 4]
447,9,0,2.525,0.92,[6 4]
447,9,185.85330200195312,2.525,1.725,[6 5]
447,9,186.74220275878906,2.525,2.9000000000000004,[6 6]
447,9,188.2978057861328,1.6,2.9000000000000004,[5 6]
447,9,188.9644012451172,0.8,2.9000000000000004,[4 6]
447,9,189.85330200195312,-0.044999999999999984,2.9000000000000004,[3 6]
447,9,190.52000427246094,-0.87,2.9000000000000004,[2 6]
447,9,191.40890502929688,-1.8,2.9000000000000004,[1 6]
447,9,192.74220275878906,-3.0250000000000004,2.9000000000000004,[0 6]
447,5,550.3643798828125,-1.8,1.725,[1 5]
447,5,552.8088989257812,-1.8,0.92,[1 4]
447,5,553.4755859375,-3.0250000000000004,0.92,[0 4]
447,5,554.3643798828125,-3.0250000000000004,0.0,[0 3]
447,5,555.4755859375,-3.0250000000000004,-0.99,[0 2]
447,5,555.6978149414062,-1.8,-0.99,[1 2]
447,5,557.0311279296875,-0.87,-0.99,[2 2]
447,5,557.6978149414062,-0.87,-1.9900000000000002,[2 1]
447,5,558.8088989257812,-0.87,-3.095,[2 0]
447,5,559.6978149414062,-0.044999999999999984,-3.095,[3 0]
447,5,560.8088989257812,0.8,-3.095,[4 0]
447,5,561.6978149414062,1.6,-3.095,[5 0]
447,5,563.0311279296875,1.6,-1.9900000000000002,[5 1]
447,5,0,1.6,-0.99,[5 2]
447,5,564.1422119140625,2.525,-0.99,[6 2]
447,5,565.25341796875,2.525,0.0,[6 3]
447,5,566.3643798828125,2.525,0.92,[6 4]
447,5,567.0311279296875,2.525,1.725,[6 5]
447,5,567.9199829101562,2.525,2.9000000000000004,[6 6]
447,5,569.0311279296875,1.6,2.9000000000000004,[5 6]
447,5,569.6978149414062,0.8,2.9000000000000004,[4 6]
447,5,570.586669921875,-0.044999999999999984,2.9000000000000004,[3 6]
447,5,571.25341796875,-0.87,2.9000000000000004,[2 6]
447,5,572.1422119140625,-1.8,2.9000000000000004,[1 6]
447,5,0,-1.8,1.725,[1 5]
447,5,0,-1.8,0.92,[1 4]
447,5,577.25341796875,-0.87,0.92,[2 4]
447,5,578.1422119140625,-0.044999999999999984,0.92,[3 4]
447,5,579.25341796875,0.8,0.92,[4 4]
447,5,0,1.6,0.92,[5 4]
447,16,378.1422119140625,-0.044999999999999984,0.0,[3 3]
447,16,380.1422119140625,-0.044999999999999984,0.92,[3 4]
447,16,381.2533874511719,-0.87,0.92,[2 4]
447,16,382.1422119140625,-1.8,0.92,[1 4]
447,16,383.2533874511719,-3.0250000000000004,0.92,[0 4]
447,16,383.4755859375,-3.0250000000000004,0.0,[0 3]
447,16,384.3644104003906,-3.0250000000000004,-0.99,[0 2]
447,16,0,-3.0250000000000004,-1.9900000000000002,[0 1]
447,12,738.7310791015625,2.525,0.92,[6 4]
447,12,740.2866821289062,2.525,0.0,[6 3]
447,12,741.6199951171875,2.525,-0.99,[6 2]
447,12,742.7310791015625,1.6,-0.99,[5 2]
447,12,742.9534301757812,1.6,-1.9900000000000002,[5 1]
447,12,744.0645141601562,1.6,-3.095,[5 0]
447,12,745.1755981445312,0.8,-3.095,[4 0]
447,12,745.8422241210938,-0.044999999999999984,-3.095,[3 0]
447,12,746.7310791015625,-0.87,-3.095,[2 0]
447,12,747.6199951171875,-1.8,-3.095,[1 0]
447,12,0,-3.0250000000000004,-3.095,[0 0]
447,12,748.9534301757812,-3.0250000000000004,-1.9900000000000002,[0 1]
447,12,750.0645141601562,-3.0250000000000004,-0.99,[0 2]
447,12,750.9534301757812,-3.0250000000000004,0.0,[0 3]
447,12,751.8422241210938,-3.0250000000000004,0.92,[0 4]
447,12,752.5089111328125,-1.8,0.92,[1 4]
447,12,752.9534301757812,-1.8,1.725,[1 5]
447,8,421.94219970703125,-3.0250000000000004,-1.9900000000000002,[0 1]
447,8,424.16448974609375,-3.0250000000000004,-0.99,[0 2]
447,8,425.2756042480469,-3.0250000000000004,0.0,[0 3]
447,8,426.16448974609375,-3.0250000000000004,0.92,[0 4]
447,8,426.60888671875,-1.8,0.92,[1 4]
447,8,427.7200012207031,-0.87,0.92,[2 4]
447,8,428.60888671875,-0.044999999999999984,0.92,[3 4]
447,8,430.60888671875,-0.044999999999999984,0.0,[3 3]
447,8,431.497802734375,-0.044999999999999984,-0.99,[3 2]
447,8,431.94219970703125,0.8,-0.99,[4 2]
447,8,433.0533142089844,1.6,-0.99,[5 2]
447,17,463.6534118652344,1.6,-0.99,[5 2]
447,17,465.43109130859375,2.525,-0.99,[6 2]
447,17,466.32000732421875,2.525,0.0,[6 3]
447,17,467.43109130859375,2.525,0.92,[6 4]
447,17,468.0978088378906,2.525,1.725,[6 5]
447,17,468.7644958496094,2.525,2.9000000000000004,[6 6]
447,17,469.8756103515625,1.6,2.9000000000000004,[5 6]
447,17,470.5422058105469,0.8,2.9000000000000004,[4 6]
447,17,471.2088928222656,-0.044999999999999984,2.9000000000000004,[3 6]
447,17,471.8756103515625,-0.87,2.9000000000000004,[2 6]
447,17,472.5422058105469,-1.8,2.9000000000000004,[1 6]
447,17,473.6534118652344,-3.0250000000000004,2.9000000000000004,[0 6]
447,2,245.74220275878906,-3.0250000000000004,2.9000000000000004,[0 6]
447,2,247.9644012451172,-1.8,2.9000000000000004,[1 6]
447,2,249.2978057861328,-0.87,2.9000000000000004,[2 6]
447,2,250.18670654296875,-0.044999999999999984,2.9000000000000004,[3 6]
447,2,251.2978057861328,-0.044999999999999984,1.725,[3 5]
447,2,251.9644012451172,-0.044999999999999984,0.92,[3 4]
447,2,252.85330200195312,-0.044999999999999984,0.0,[3 3]
448,19,304.30889892578125,1.6,-1.9900000000000002,[5 1]
448,19,312.5310974121094,1.6,-0.99,[5 2]
448,19,314.0867004394531,0.8,-0.99,[4 2]
448,19,314.9755859375,-0.044999999999999984,-0.99,[3 2]
448,19,316.0867004394531,-0.87,-0.99,[2 2]
448,19,317.4200134277344,-0.87,-1.9900000000000002,[2 1]
448,19,318.5310974121094,-0.87,-3.095,[2 0]
448,19,321.19781494140625,-1.8,-3.095,[1 0]
448,19,322.5310974121094,-3.0250000000000004,-3.095,[0 0]
448,19,323.19781494140625,-3.0250000000000004,-1.9900000000000002,[0 1]
448,19,324.30889892578125,-3.0250000000000004,-0.99,[0 2]
448,19,325.4200134277344,-3.0250000000000004,0.0,[0 3]
448,19,326.5310974121094,-3.0250000000000004,0.92,[0 4]
448,19,327.19781494140625,-1.8,0.92,[1 4]
448,19,327.8644104003906,-1.8,1.725,[1 5]
448,22,644.7310791015625,-1.8,-3.095,[1 0]
448,22,646.7310791015625,-0.87,-3.095,[2 0]
448,22,647.6199951171875,-0.044999999999999984,-3.095,[3 0]
448,22,648.5089111328125,0.8,-3.095,[4 0]
448,22,649.1755981445312,1.6,-3.095,[5 0]
448,22,650.0645141601562,1.6,-1.9900000000000002,[5 1]
448,22,651.1755981445312,1.6,-0.99,[5 2]
448,22,651.6199951171875,2.525,-0.99,[6 2]
448,22,652.7310791015625,2.525,0.0,[6 3]
448,22,653.8422241210938,2.525,0.92,[6 4]
448,22,0,1.6,0.92,[5 4]
448,20,664.8422241210938,1.6,-1.9900000000000002,[5 1]
448,20,667.5089111328125,1.6,-3.095,[5 0]
448,20,668.3978271484375,0.8,-3.095,[4 0]
448,20,669.0645141601562,-0.044999999999999984,-3.095,[3 0]
448,20,669.7310791015625,-0.87,-3.095,[2 0]
448,20,670.3978271484375,-1.8,-3.095,[1 0]
448,20,671.2866821289062,-3.0250000000000004,-3.095,[0 0]
448,20,671.7310791015625,-3.0250000000000004,-1.9900000000000002,[0 1]
448,20,672.6199951171875,-3.0250000000000004,-0.99,[0 2]
448,20,673.2866821289062,-3.0250000000000004,0.0,[0 3]
448,20,674.1755981445312,-3.0250000000000004,0.92,[0 4]
448,20,674.6199951171875,-1.8,0.92,[1 4]
448,20,675.0645141601562,-1.8,1.725,[1 5]
448,20,675.9534301757812,-1.8,2.9000000000000004,[1 6]
448,20,677.5089111328125,-0.87,2.9000000000000004,[2 6]
448,20,678.1755981445312,-0.044999999999999984,2.9000000000000004,[3 6]
448,20,679.0645141601562,0.8,2.9000000000000004,[4 6]
448,20,679.7310791015625,1.6,2.9000000000000004,[5 6]
448,14,758.2755737304688,-3.0250000000000004,0.0,[0 3]
448,14,760.719970703125,-3.0250000000000004,0.92,[0 4]
448,14,761.8311157226562,-1.8,0.92,[1 4]
448,14,762.0532836914062,-1.8,1.725,[1 5]
448,14,762.9423217773438,-1.8,2.9000000000000004,[1 6]
448,14,764.497802734375,-0.87,2.9000000000000004,[2 6]
448,14,765.1644897460938,-0.044999999999999984,2.9000000000000004,[3 6]
448,14,766.0532836914062,0.8,2.9000000000000004,[4 6]
448,14,766.719970703125,1.6,2.9000000000000004,[5 6]
448,14,767.38671875,2.525,2.9000000000000004,[6 6]
448,14,768.497802734375,2.525,1.725,[6 5]
448,14,769.1644897460938,2.525,0.92,[6 4]
448,14,769.8311157226562,1.6,0.92,[5 4]
448,14,770.719970703125,0.8,0.92,[4 4]
448,14,771.38671875,-0.044999999999999984,0.92,[3 4]
448,14,0,-0.044999999999999984,0.0,[3 3]
448,7,478.17559814453125,-3.0250000000000004,-1.9900000000000002,[0 1]
448,7,482.6199951171875,-3.0250000000000004,-0.99,[0 2]
448,7,483.7311096191406,-3.0250000000000004,0.0,[0 3]
