Subject,Age,Gender,AllowedTime,Order,Center,Top,Target,TargetAngle,EstimateAngle,AngularError,DSP_Trial,targetAngle
618,19,male,60,10,You,well,picnictable,225.0,235.0,10.0,dsp1_02,225.0
619,20,male,60,2,You,well,picnictable,225.0,237.0,12.0,dsp1_02,225.0
620,18,male,60,25,You,well,picnictable,225.0,73.0,152.0,dsp1_02,225.0
621,25,female,60,4,You,well,picnictable,225.0,171.0,54.0,dsp1_02,225.0
622,18,male,60,11,You,well,picnictable,225.0,144.0,81.0,dsp1_02,225.0
623,19,female,60,12,You,well,picnictable,225.0,257.0,32.0,dsp1_02,225.0
624,18,female,60,7,You,well,picnictable,225.0,199.0,26.0,dsp1_02,225.0
625,20,female,60,24,You,well,picnictable,225.0,219.0,6.0,dsp1_02,225.0
626,18,male,60,24,You,well,picnictable,225.0,110.0,115.0,dsp1_02,225.0
627,19,male,60,2,You,well,picnictable,225.0,76.0,149.0,dsp1_02,225.0
628,18,female,60,15,You,well,picnictable,225.0,226.0,1.0,dsp1_02,225.0
629,20,male,60,6,You,well,picnictable,225.0,234.0,9.0,dsp1_02,225.0
630,19,female,60,10,You,well,picnictable,225.0,244.0,19.0,dsp1_02,225.0
631,21,female,60,24,You,well,picnictable,225.0,257.0,32.0,dsp1_02,225.0
632,18,female,60,4,You,well,picnictable,225.0,237.0,12.0,dsp1_02,225.0
633,19,female,60,25,You,well,picnictable,225.0,203.0,22.0,dsp1_02,225.0
634,18,female,60,23,You,well,picnictable,225.0,26.0,161.0,dsp1_02,225.0
635,18,male,60,23,You,well,picnictable,225.0,192.0,33.0,dsp1_02,225.0
636,19,female,60,2,You,well,picnictable,225.0,133.0,92.0,dsp1_02,225.0
637,18,male,60,21,You,well,picnictable,225.0,106.0,119.0,dsp1_02,225.0
638,20,female,60,6,You,well,picnictable,225.0,63.0,162.0,dsp1_02,225.0
639,18,female,60,22,You,well,picnictable,225.0,239.0,14.0,dsp1_02,225.0
641,18,male,60,17,You,well,picnictable,225.0,213.0,12.0,dsp1_02,225.0
642,19,female,60,24,You,well,picnictable,225.0,223.0,2.0,dsp1_02,225.0
643,18,female,60,19,You,well,picnictable,225.0,56.0,169.0,dsp1_02,225.0
645,18,male,60,6,You,well,picnictable,225.0,130.0,95.0,dsp1_02,225.0
646,18,male,60,17,You,well,picnictable,225.0,201.0,24.0,dsp1_02,225.0
647,19,female,60,25,You,well,picnictable,225.0,175.0,50.0,dsp1_02,225.0
648,18,female,60,1,You,well,picnictable,225.0,173.0,52.0,dsp1_02,225.0
649,20,female,60,18,You,well,picnictable,225.0,250.0,25.0,dsp1_02,225.0
650,19,female,60,23,You,well,picnictable,225.0,251.0,26.0,dsp1_02,225.0
651,19,female,60,13,You,well,picnictable,225.0,207.0,18.0,dsp1_02,225.0
653,20,female,60,1,You,well,picnictable,225.0,233.0,8.0,dsp1_02,225.0
656,18,female,60,21,You,well,picnictable,225.0,248.0,23.0,dsp1_02,225.0
657,19,female,60,25,You,well,picnictable,225.0,97.0,128.0,dsp1_02,225.0
658,19,female,60,4,You,well,picnictable,225.0,125.0,100.0,dsp1_02,225.0
660,19,male,60,11,You,well,picnictable,225.0,251.0,26.0,dsp1_02,225.0
662,18,female,60,15,You,well,picnictable,225.0,216.0,9.0,dsp1_02,225.0
663,18,female,60,27,You,well,picnictable,225.0,143.0,82.0,dsp1_02,225.0
664,18,female,60,4,You,well,picnictable,225.0,246.0,21.0,dsp1_02,225.0
665,18,female,60,22,You,well,picnictable,225.0,62.0,163.0,dsp1_02,225.0
666,18,male,60,16,You,well,picnictable,225.0,219.0,6.0,dsp1_02,225.0
667,19,male,60,4,You,well,picnictable,225.0,279.0,54.0,dsp1_02,225.0
668,19,male,60,13,You,well,picnictable,225.0,238.0,13.0,dsp1_02,225.0
669,18,male,60,4,You,well,picnictable,225.0,206.0,19.0,dsp1_02,225.0
670,19,male,60,1,You,well,picnictable,225.0,237.0,12.0,dsp1_02,225.0
640,18,female,60,12,You,well,picnictable,225.0,82.0,143.0,dsp1_02,225.0
604,20,male,60,17,You,bookshelf,piano,179.0,183.0,4.0,new_3,179.2619309
605,18,male,60,25,You,bookshelf,piano,179.0,180.0,1.0,new_3,179.2619309
606,20,male,60,17,You,bookshelf,piano,179.0,199.0,20.0,new_3,179.2619309
607,20,female,60,8,You,bookshelf,piano,179.0,149.0,30.0,new_3,179.2619309
608,21,male,60,21,You,bookshelf,piano,179.0,38.0,141.0,new_3,179.2619309
609,18,male,60,4,You,bookshelf,piano,179.0,181.0,2.0,new_3,179.2619309
610,19,male,60,27,You,bookshelf,piano,179.0,198.0,19.0,new_3,179.2619309
611,19,male,60,6,You,bookshelf,piano,179.0,306.0,127.0,new_3,179.2619309
612,18,male,60,7,You,bookshelf,piano,179.0,187.0,8.0,new_3,179.2619309
613,18,male,60,18,You,bookshelf,piano,179.0,63.0,116.0,new_3,179.2619309
614,19,male,60,12,You,bookshelf,piano,179.0,180.0,1.0,new_3,179.2619309
615,20,male,60,18,You,bookshelf,piano,179.0,179.0,0.0,new_3,179.2619309
616,19,male,60,5,You,bookshelf,piano,179.0,235.0,56.0,new_3,179.2619309
617,19,male,60,4,You,bookshelf,piano,179.0,152.0,27.0,new_3,179.2619309
618,19,male,60,6,You,bookshelf,piano,179.0,181.0,2.0,new_3,179.2619309
619,20,male,60,17,You,bookshelf,piano,179.0,180.0,1.0,new_3,179.2619309
620,18,male,60,6,You,bookshelf,piano,179.0,175.0,4.0,new_3,179.2619309
621,25,female,60,23,You,bookshelf,piano,179.0,193.0,14.0,new_3,179.2619309
622,18,male,60,17,You,bookshelf,piano,179.0,133.0,46.0,new_3,179.2619309
623,19,female,60,9,You,bookshelf,piano,179.0,29.0,150.0,new_3,179.2619309
624,18,female,60,8,You,bookshelf,piano,179.0,175.0,4.0,new_3,179.2619309
625,20,female,60,22,You,bookshelf,piano,179.0,348.0,169.0,new_3,179.2619309
626,18,male,60,1,You,bookshelf,piano,179.0,179.0,0.0,new_3,179.2619309
627,19,male,60,8,You,bookshelf,piano,179.0,69.0,110.0,new_3,179.2619309
628,18,female,60,1,You,bookshelf,piano,179.0,108.0,71.0,new_3,179.2619309
629,20,male,60,5,You,bookshelf,piano,179.0,181.0,2.0,new_3,179.2619309
630,19,female,60,25,You,bookshelf,piano,179.0,239.0,60.0,new_3,179.2619309
631,21,female,60,27,You,bookshelf,piano,179.0,202.0,23.0,new_3,179.2619309
632,18,female,60,15,You,bookshelf,piano,179.0,288.0,109.0,new_3,179.2619309
633,19,female,60,14,You,bookshelf,piano,179.0,181.0,2.0,new_3,179.2619309
634,18,female,60,22,You,bookshelf,piano,179.0,301.0,122.0,new_3,179.2619309
635,18,male,60,21,You,bookshelf,piano,179.0,185.0,6.0,new_3,179.2619309
636,19,female,60,15,You,bookshelf,piano,179.0,176.0,3.0,new_3,179.2619309
637,18,male,60,15,You,bookshelf,piano,179.0,179.0,0.0,new_3,179.2619309
638,20,female,60,14,You,bookshelf,piano,179.0,253.0,74.0,new_3,179.2619309
639,18,female,60,18,You,bookshelf,piano,179.0,279.0,100.0,new_3,179.2619309
641,18,male,60,26,You,bookshelf,piano,179.0,181.0,2.0,new_3,179.2619309
642,19,female,60,18,You,bookshelf,piano,179.0,181.0,2.0,new_3,179.2619309
643,18,female,60,15,You,bookshelf,piano,179.0,304.0,125.0,new_3,179.2619309
645,18,male,60,13,You,bookshelf,piano,179.0,200.0,21.0,new_3,179.2619309
646,18,male,60,21,You,bookshelf,piano,179.0,182.0,3.0,new_3,179.2619309
647,19,female,60,26,You,bookshelf,piano,179.0,215.0,36.0,new_3,179.2619309
648,18,female,60,21,You,bookshelf,piano,179.0,178.0,1.0,new_3,179.2619309
649,20,female,60,10,You,bookshelf,piano,179.0,195.0,16.0,new_3,179.2619309
650,19,female,60,17,You,bookshelf,piano,179.0,212.0,33.0,new_3,179.2619309
651,19,female,60,26,You,bookshelf,piano,179.0,335.0,156.0,new_3,179.2619309
653,20,female,60,21,You,bookshelf,piano,179.0,129.0,50.0,new_3,179.2619309
656,18,female,60,6,You,bookshelf,piano,179.0,296.0,117.0,new_3,179.2619309
657,19,female,60,14,You,bookshelf,piano,179.0,179.0,0.0,new_3,179.2619309
658,19,female,60,22,You,bookshelf,piano,179.0,216.0,37.0,new_3,179.2619309
660,19,male,60,25,You,bookshelf,piano,179.0,142.0,37.0,new_3,179.2619309
662,18,female,60,1,You,bookshelf,piano,179.0,255.0,76.0,new_3,179.2619309
663,18,female,60,3,You,bookshelf,piano,179.0,314.0,135.0,new_3,179.2619309
664,18,female,60,19,You,bookshelf,piano,179.0,196.0,17.0,new_3,179.2619309
665,18,female,60,24,You,bookshelf,piano,179.0,179.0,0.0,new_3,179.2619309
666,18,male,60,2,You,bookshelf,piano,179.0,190.0,11.0,new_3,179.2619309
667,19,male,60,7,You,bookshelf,piano,179.0,287.0,108.0,new_3,179.2619309
668,19,male,60,17,You,bookshelf,piano,179.0,180.0,1.0,new_3,179.2619309
669,18,male,60,11,You,bookshelf,piano,179.0,165.0,14.0,new_3,179.2619309
670,19,male,60,14,You,bookshelf,piano,179.0,180.0,1.0,new_3,179.2619309
640,18,female,60,9,You,bookshelf,piano,179.0,304.0,125.0,new_3,179.2619309
604,20,male,60,18,You,mailbox,bookshelf,42.0,45.0,3.0,dsp1_05,42.08855685
605,18,male,60,2,You,mailbox,bookshelf,42.0,48.0,6.0,dsp1_05,42.08855685
606,20,male,60,1,You,mailbox,bookshelf,42.0,181.0,139.0,dsp1_05,42.08855685
607,20,female,60,1,You,mailbox,bookshelf,42.0,229.0,173.0,dsp1_05,42.08855685
608,21,male,60,3,You,mailbox,bookshelf,42.0,159.0,117.0,dsp1_05,42.08855685
609,18,male,60,23,You,mailbox,bookshelf,42.0,54.0,12.0,dsp1_05,42.08855685
610,19,male,60,20,You,mailbox,bookshelf,42.0,31.0,11.0,dsp1_05,42.08855685
611,19,male,60,2,You,mailbox,bookshelf,42.0,336.0,66.0,dsp1_05,42.08855685
612,18,male,60,26,You,mailbox,bookshelf,42.0,127.0,85.0,dsp1_05,42.08855685
613,18,male,60,4,You,mailbox,bookshelf,42.0,227.0,175.0,dsp1_05,42.08855685
614,19,male,60,20,You,mailbox,bookshelf,42.0,70.0,28.0,dsp1_05,42.08855685
615,20,male,60,6,You,mailbox,bookshelf,42.0,128.0,86.0,dsp1_05,42.08855685
616,19,male,60,12,You,mailbox,bookshelf,42.0,53.0,11.0,dsp1_05,42.08855685
617,19,male,60,27,You,mailbox,bookshelf,42.0,29.0,13.0,dsp1_05,42.08855685
618,19,male,60,22,You,mailbox,bookshelf,42.0,237.0,165.0,dsp1_05,42.08855685
619,20,male,60,27,You,mailbox,bookshelf,42.0,32.0,10.0,dsp1_05,42.08855685
620,18,male,60,23,You,mailbox,bookshelf,42.0,28.0,14.0,dsp1_05,42.08855685
621,25,female,60,10,You,mailbox,bookshelf,42.0,223.0,179.0,dsp1_05,42.08855685
622,18,male,60,9,You,mailbox,bookshelf,42.0,10.0,32.0,dsp1_05,42.08855685
623,19,female,60,10,You,mailbox,bookshelf,42.0,32.0,10.0,dsp1_05,42.08855685
624,18,female,60,16,You,mailbox,bookshelf,42.0,10.0,32.0,dsp1_05,42.08855685
625,20,female,60,27,You,mailbox,bookshelf,42.0,248.0,154.0,dsp1_05,42.08855685
626,18,male,60,27,You,mailbox,bookshelf,42.0,27.0,15.0,dsp1_05,42.08855685
627,19,male,60,3,You,mailbox,bookshelf,42.0,159.0,117.0,dsp1_05,42.08855685
628,18,female,60,9,You,mailbox,bookshelf,42.0,70.0,28.0,dsp1_05,42.08855685
629,20,male,60,25,You,mailbox,bookshelf,42.0,31.0,11.0,dsp1_05,42.08855685
630,19,female,60,4,You,mailbox,bookshelf,42.0,154.0,112.0,dsp1_05,42.08855685
631,21,female,60,6,You,mailbox,bookshelf,42.0,31.0,11.0,dsp1_05,42.08855685
632,18,female,60,5,You,mailbox,bookshelf,42.0,201.0,159.0,dsp1_05,42.08855685
633,19,female,60,8,You,mailbox,bookshelf,42.0,33.0,9.0,dsp1_05,42.08855685
634,18,female,60,25,You,mailbox,bookshelf,42.0,121.0,79.0,dsp1_05,42.08855685
635,18,male,60,7,You,mailbox,bookshelf,42.0,31.0,11.0,dsp1_05,42.08855685
636,19,female,60,5,You,mailbox,bookshelf,42.0,60.0,18.0,dsp1_05,42.08855685
637,18,male,60,10,You,mailbox,bookshelf,42.0,95.0,53.0,dsp1_05,42.08855685
638,20,female,60,12,You,mailbox,bookshelf,42.0,74.0,32.0,dsp1_05,42.08855685
639,18,female,60,15,You,mailbox,bookshelf,42.0,246.0,156.0,dsp1_05,42.08855685
641,18,male,60,24,You,mailbox,bookshelf,42.0,39.0,3.0,dsp1_05,42.08855685
642,19,female,60,6,You,mailbox,bookshelf,42.0,89.0,47.0,dsp1_05,42.08855685
643,18,female,60,26,You,mailbox,bookshelf,42.0,243.0,159.0,dsp1_05,42.08855685
645,18,male,60,16,You,mailbox,bookshelf,42.0,46.0,4.0,dsp1_05,42.08855685
646,18,male,60,13,You,mailbox,bookshelf,42.0,32.0,10.0,dsp1_05,42.08855685
647,19,female,60,27,You,mailbox,bookshelf,42.0,44.0,2.0,dsp1_05,42.08855685
648,18,female,60,3,You,mailbox,bookshelf,42.0,6.0,36.0,dsp1_05,42.08855685
649,20,female,60,16,You,mailbox,bookshelf,42.0,128.0,86.0,dsp1_05,42.08855685
650,19,female,60,19,You,mailbox,bookshelf,42.0,320.0,82.0,dsp1_05,42.08855685
651,19,female,60,17,You,mailbox,bookshelf,42.0,28.0,14.0,dsp1_05,42.08855685
653,20,female,60,4,You,mailbox,bookshelf,42.0,38.0,4.0,dsp1_05,42.08855685
656,18,female,60,8,You,mailbox,bookshelf,42.0,240.0,162.0,dsp1_05,42.08855685
657,19,female,60,4,You,mailbox,bookshelf,42.0,91.0,49.0,dsp1_05,42.08855685
658,19,female,60,5,You,mailbox,bookshelf,42.0,63.0,21.0,dsp1_05,42.08855685
660,19,male,60,24,You,mailbox,bookshelf,42.0,37.0,5.0,dsp1_05,42.08855685
662,18,female,60,3,You,mailbox,bookshelf,42.0,65.0,23.0,dsp1_05,42.08855685
663,18,female,60,23,You,mailbox,bookshelf,42.0,66.0,24.0,dsp1_05,42.08855685
664,18,female,60,5,You,mailbox,bookshelf,42.0,56.0,14.0,dsp1_05,42.08855685
665,18,female,60,2,You,mailbox,bookshelf,42.0,72.0,30.0,dsp1_05,42.08855685
666,18,male,60,26,You,mailbox,bookshelf,42.0,55.0,13.0,dsp1_05,42.08855685
667,19,male,60,16,You,mailbox,bookshelf,42.0,272.0,130.0,dsp1_05,42.08855685
668,19,male,60,9,You,mailbox,bookshelf,42.0,237.0,165.0,dsp1_05,42.08855685
669,18,male,60,17,You,mailbox,bookshelf,42.0,72.0,30.0,dsp1_05,42.08855685
670,19,male,60,4,You,mailbox,bookshelf,42.0,28.0,14.0,dsp1_05,42.08855685
640,18,female,60,25,You,mailbox,bookshelf,42.0,297.0,105.0,dsp1_05,42.08855685
604,20,male,60,19,You,harp,plant,289.0,294.0,5.0,dsp1_23,286.9676375
605,18,male,60,13,You,harp,plant,289.0,269.0,20.0,dsp1_23,286.9676375
606,20,male,60,16,You,harp,plant,289.0,137.0,152.0,dsp1_23,286.9676375
607,20,female,60,4,You,harp,plant,289.0,123.0,166.0,dsp1_23,286.9676375
608,21,male,60,22,You,harp,plant,289.0,27.0,98.0,dsp1_23,286.9676375
609,18,male,60,2,You,harp,plant,289.0,270.0,19.0,dsp1_23,286.9676375
610,19,male,60,24,You,harp,plant,289.0,210.0,79.0,dsp1_23,286.9676375
611,19,male,60,21,You,harp,plant,289.0,205.0,84.0,dsp1_23,286.9676375
612,18,male,60,2,You,harp,plant,289.0,137.0,152.0,dsp1_23,286.9676375
613,18,male,60,19,You,harp,plant,289.0,259.0,30.0,dsp1_23,286.9676375
614,19,male,60,4,You,harp,plant,289.0,306.0,17.0,dsp1_23,286.9676375
615,20,male,60,3,You,harp,plant,289.0,145.0,144.0,dsp1_23,286.9676375
616,19,male,60,15,You,harp,plant,289.0,254.0,35.0,dsp1_23,286.9676375
617,19,male,60,6,You,harp,plant,289.0,137.0,152.0,dsp1_23,286.9676375
618,19,male,60,24,You,harp,plant,289.0,250.0,39.0,dsp1_23,286.9676375
619,20,male,60,8,You,harp,plant,289.0,308.0,19.0,dsp1_23,286.9676375
620,18,male,60,9,You,harp,plant,289.0,141.0,148.0,dsp1_23,286.9676375
621,25,female,60,20,You,harp,plant,289.0,343.0,54.0,dsp1_23,286.9676375
622,18,male,60,3,You,harp,plant,289.0,295.0,6.0,dsp1_23,286.9676375
623,19,female,60,8,You,harp,plant,289.0,199.0,90.0,dsp1_23,286.9676375
624,18,female,60,24,You,harp,plant,289.0,204.0,85.0,dsp1_23,286.9676375
625,20,female,60,7,You,harp,plant,289.0,150.0,139.0,dsp1_23,286.9676375
626,18,male,60,12,You,harp,plant,289.0,234.0,55.0,dsp1_23,286.9676375
627,19,male,60,23,You,harp,plant,289.0,61.0,132.0,dsp1_23,286.9676375
628,18,female,60,11,You,harp,plant,289.0,295.0,6.0,dsp1_23,286.9676375
629,20,male,60,12,You,harp,plant,289.0,276.0,13.0,dsp1_23,286.9676375
630,19,female,60,2,You,harp,plant,289.0,241.0,48.0,dsp1_23,286.9676375
631,21,female,60,2,You,harp,plant,289.0,150.0,139.0,dsp1_23,286.9676375
632,18,female,60,13,You,harp,plant,289.0,216.0,73.0,dsp1_23,286.9676375
633,19,female,60,21,You,harp,plant,289.0,170.0,119.0,dsp1_23,286.9676375
634,18,female,60,11,You,harp,plant,289.0,315.0,26.0,dsp1_23,286.9676375
635,18,male,60,27,You,harp,plant,289.0,135.0,154.0,dsp1_23,286.9676375
636,19,female,60,19,You,harp,plant,289.0,123.0,166.0,dsp1_23,286.9676375
637,18,male,60,9,You,harp,plant,289.0,83.0,154.0,dsp1_23,286.9676375
638,20,female,60,18,You,harp,plant,289.0,206.0,83.0,dsp1_23,286.9676375
639,18,female,60,23,You,harp,plant,289.0,288.0,1.0,dsp1_23,286.9676375
641,18,male,60,10,You,harp,plant,289.0,283.0,6.0,dsp1_23,286.9676375
642,19,female,60,14,You,harp,plant,289.0,90.0,161.0,dsp1_23,286.9676375
643,18,female,60,14,You,harp,plant,289.0,153.0,136.0,dsp1_23,286.9676375
645,18,male,60,17,You,harp,plant,289.0,222.0,67.0,dsp1_23,286.9676375
646,18,male,60,20,You,harp,plant,289.0,327.0,38.0,dsp1_23,286.9676375
647,19,female,60,22,You,harp,plant,289.0,257.0,32.0,dsp1_23,286.9676375
648,18,female,60,6,You,harp,plant,289.0,86.0,157.0,dsp1_23,286.9676375
649,20,female,60,13,You,harp,plant,289.0,292.0,3.0,dsp1_23,286.9676375
650,19,female,60,7,You,harp,plant,289.0,189.0,100.0,dsp1_23,286.9676375
651,19,female,60,27,You,harp,plant,289.0,296.0,7.0,dsp1_23,286.9676375
653,20,female,60,12,You,harp,plant,289.0,38.0,109.0,dsp1_23,286.9676375
656,18,female,60,4,You,harp,plant,289.0,246.0,43.0,dsp1_23,286.9676375
657,19,female,60,3,You,harp,plant,289.0,278.0,11.0,dsp1_23,286.9676375
658,19,female,60,11,You,harp,plant,289.0,63.0,134.0,dsp1_23,286.9676375
660,19,male,60,2,You,harp,plant,289.0,327.0,38.0,dsp1_23,286.9676375
662,18,female,60,18,You,harp,plant,289.0,245.0,44.0,dsp1_23,286.9676375
663,18,female,60,7,You,harp,plant,289.0,340.0,51.0,dsp1_23,286.9676375
664,18,female,60,3,You,harp,plant,289.0,113.0,176.0,dsp1_23,286.9676375
665,18,female,60,18,You,harp,plant,289.0,43.0,114.0,dsp1_23,286.9676375
666,18,male,60,5,You,harp,plant,289.0,329.0,40.0,dsp1_23,286.9676375
667,19,male,60,3,You,harp,plant,289.0,131.0,158.0,dsp1_23,286.9676375
668,19,male,60,24,You,harp,plant,289.0,261.0,28.0,dsp1_23,286.9676375
669,18,male,60,26,You,harp,plant,289.0,288.0,1.0,dsp1_23,286.9676375
670,19,male,60,2,You,harp,plant,289.0,149.0,140.0,dsp1_23,286.9676375
640,18,female,60,24,You,harp,plant,289.0,311.0,22.0,dsp1_23,286.9676375
604,20,male,60,20,You,chair,piano,5.0,2.0,3.0,dsp1_03,5.416045012
605,18,male,60,3,You,chair,piano,5.0,45.0,40.0,dsp1_03,5.416045012
606,20,male,60,18,You,chair,piano,5.0,352.0,13.0,dsp1_03,5.416045012
607,20,female,60,20,You,chair,piano,5.0,312.0,53.0,dsp1_03,5.416045012
608,21,male,60,1,You,chair,piano,5.0,334.0,31.0,dsp1_03,5.416045012
609,18,male,60,24,You,chair,piano,5.0,0.0,5.0,dsp1_03,5.416045012
610,19,male,60,26,You,chair,piano,5.0,27.0,22.0,dsp1_03,5.416045012
611,19,male,60,5,You,chair,piano,5.0,37.0,32.0,dsp1_03,5.416045012
612,18,male,60,23,You,chair,piano,5.0,332.0,33.0,dsp1_03,5.416045012
613,18,male,60,26,You,chair,piano,5.0,294.0,71.0,dsp1_03,5.416045012
614,19,male,60,3,You,chair,piano,5.0,2.0,3.0,dsp1_03,5.416045012
615,20,male,60,24,You,chair,piano,5.0,143.0,138.0,dsp1_03,5.416045012
616,19,male,60,20,You,chair,piano,5.0,314.0,51.0,dsp1_03,5.416045012
617,19,male,60,17,You,chair,piano,5.0,13.0,8.0,dsp1_03,5.416045012
618,19,male,60,17,You,chair,piano,5.0,222.0,143.0,dsp1_03,5.416045012
619,20,male,60,18,You,chair,piano,5.0,22.0,17.0,dsp1_03,5.416045012
620,18,male,60,1,You,chair,piano,5.0,28.0,23.0,dsp1_03,5.416045012
621,25,female,60,24,You,chair,piano,5.0,340.0,25.0,dsp1_03,5.416045012
622,18,male,60,14,You,chair,piano,5.0,307.0,58.0,dsp1_03,5.416045012
623,19,female,60,3,You,chair,piano,5.0,333.0,32.0,dsp1_03,5.416045012
624,18,female,60,25,You,chair,piano,5.0,20.0,15.0,dsp1_03,5.416045012
625,20,female,60,16,You,chair,piano,5.0,325.0,40.0,dsp1_03,5.416045012
626,18,male,60,7,You,chair,piano,5.0,13.0,8.0,dsp1_03,5.416045012
627,19,male,60,21,You,chair,piano,5.0,290.0,75.0,dsp1_03,5.416045012
628,18,female,60,5,You,chair,piano,5.0,270.0,95.0,dsp1_03,5.416045012
629,20,male,60,27,You,chair,piano,5.0,358.0,7.0,dsp1_03,5.416045012
630,19,female,60,22,You,chair,piano,5.0,345.0,20.0,dsp1_03,5.416045012
631,21,female,60,17,You,chair,piano,5.0,16.0,11.0,dsp1_03,5.416045012
632,18,female,60,12,You,chair,piano,5.0,288.0,77.0,dsp1_03,5.416045012
633,19,female,60,3,You,chair,piano,5.0,84.0,79.0,dsp1_03,5.416045012
634,18,female,60,20,You,chair,piano,5.0,273.0,92.0,dsp1_03,5.416045012
635,18,male,60,10,You,chair,piano,5.0,7.0,2.0,dsp1_03,5.416045012
636,19,female,60,23,You,chair,piano,5.0,42.0,37.0,dsp1_03,5.416045012
637,18,male,60,1,You,chair,piano,5.0,91.0,86.0,dsp1_03,5.416045012
638,20,female,60,15,You,chair,piano,5.0,136.0,131.0,dsp1_03,5.416045012
639,18,female,60,20,You,chair,piano,5.0,269.0,96.0,dsp1_03,5.416045012
641,18,male,60,6,You,chair,piano,5.0,18.0,13.0,dsp1_03,5.416045012
642,19,female,60,2,You,chair,piano,5.0,62.0,57.0,dsp1_03,5.416045012
643,18,female,60,25,You,chair,piano,5.0,180.0,175.0,dsp1_03,5.416045012
645,18,male,60,3,You,chair,piano,5.0,269.0,96.0,dsp1_03,5.416045012
646,18,male,60,2,You,chair,piano,5.0,359.0,6.0,dsp1_03,5.416045012
647,19,female,60,3,You,chair,piano,5.0,321.0,44.0,dsp1_03,5.416045012
648,18,female,60,18,You,chair,piano,5.0,2.0,3.0,dsp1_03,5.416045012
649,20,female,60,17,You,chair,piano,5.0,297.0,68.0,dsp1_03,5.416045012
650,19,female,60,26,You,chair,piano,5.0,34.0,29.0,dsp1_03,5.416045012
651,19,female,60,9,You,chair,piano,5.0,301.0,64.0,dsp1_03,5.416045012
653,20,female,60,6,You,chair,piano,5.0,270.0,95.0,dsp1_03,5.416045012
656,18,female,60,5,You,chair,piano,5.0,81.0,76.0,dsp1_03,5.416045012
657,19,female,60,13,You,chair,piano,5.0,299.0,66.0,dsp1_03,5.416045012
658,19,female,60,15,You,chair,piano,5.0,35.0,30.0,dsp1_03,5.416045012
660,19,male,60,21,You,chair,piano,5.0,55.0,50.0,dsp1_03,5.416045012
662,18,female,60,12,You,chair,piano,5.0,295.0,70.0,dsp1_03,5.416045012
663,18,female,60,20,You,chair,piano,5.0,335.0,30.0,dsp1_03,5.416045012
664,18,female,60,11,You,chair,piano,5.0,330.0,35.0,dsp1_03,5.416045012
665,18,female,60,14,You,chair,piano,5.0,352.0,13.0,dsp1_03,5.416045012
666,18,male,60,3,You,chair,piano,5.0,189.0,176.0,dsp1_03,5.416045012
667,19,male,60,23,You,chair,piano,5.0,331.0,34.0,dsp1_03,5.416045012
668,19,male,60,22,You,chair,piano,5.0,244.0,121.0,dsp1_03,5.416045012
669,18,male,60,21,You,chair,piano,5.0,357.0,8.0,dsp1_03,5.416045012
670,19,male,60,3,You,chair,piano,5.0,345.0,20.0,dsp1_03,5.416045012
640,18,female,60,21,You,chair,piano,5.0,311.0,54.0,dsp1_03,5.416045012
604,20,male,60,21,You,plant,piano,56.0,62.0,6.0,dsp1_10,56.034209
605,18,male,60,6,You,plant,piano,56.0,133.0,77.0,dsp1_10,56.034209
606,20,male,60,8,You,plant,piano,56.0,161.0,105.0,dsp1_10,56.034209
607,20,female,60,22,You,plant,piano,56.0,192.0,136.0,dsp1_10,56.034209
608,21,male,60,25,You,plant,piano,56.0,157.0,101.0,dsp1_10,56.034209
609,18,male,60,7,You,plant,piano,56.0,299.0,117.0,dsp1_10,56.034209
610,19,male,60,1,You,plant,piano,56.0,336.0,80.0,dsp1_10,56.034209
611,19,male,60,16,You,plant,piano,56.0,24.0,32.0,dsp1_10,56.034209
612,18,male,60,9,You,plant,piano,56.0,285.0,131.0,dsp1_10,56.034209
613,18,male,60,8,You,plant,piano,56.0,220.0,164.0,dsp1_10,56.034209
614,19,male,60,7,You,plant,piano,56.0,52.0,4.0,dsp1_10,56.034209
615,20,male,60,25,You,plant,piano,56.0,257.0,159.0,dsp1_10,56.034209
616,19,male,60,2,You,plant,piano,56.0,118.0,62.0,dsp1_10,56.034209
617,19,male,60,16,You,plant,piano,56.0,149.0,93.0,dsp1_10,56.034209
618,19,male,60,16,You,plant,piano,56.0,191.0,135.0,dsp1_10,56.034209
619,20,male,60,11,You,plant,piano,56.0,53.0,3.0,dsp1_10,56.034209
620,18,male,60,19,You,plant,piano,56.0,56.0,0.0,dsp1_10,56.034209
621,25,female,60,3,You,plant,piano,56.0,93.0,37.0,dsp1_10,56.034209
622,18,male,60,27,You,plant,piano,56.0,104.0,48.0,dsp1_10,56.034209
623,19,female,60,2,You,plant,piano,56.0,87.0,31.0,dsp1_10,56.034209
624,18,female,60,18,You,plant,piano,56.0,287.0,129.0,dsp1_10,56.034209
625,20,female,60,2,You,plant,piano,56.0,138.0,82.0,dsp1_10,56.034209
626,18,male,60,26,You,plant,piano,56.0,161.0,105.0,dsp1_10,56.034209
627,19,male,60,5,You,plant,piano,56.0,108.0,52.0,dsp1_10,56.034209
628,18,female,60,8,You,plant,piano,56.0,180.0,124.0,dsp1_10,56.034209
629,20,male,60,26,You,plant,piano,56.0,25.0,31.0,dsp1_10,56.034209
630,19,female,60,1,You,plant,piano,56.0,43.0,13.0,dsp1_10,56.034209
